	stat_Pinfestans	stat_Cfulvum	stat_PSTVd_S23	stat_PSTVd_M	stat_Bcinerea	stat_Mincognita_7dpi	stat_Mincognita_14dpi
mRNA:Solyc05g026215.1.1	2.78107542987098	3.37961232224557	-0.696196428618543	-0.0781207726995964	5.24530426931875	1.437231539239	-1.63020190418878
mRNA:Solyc05g026217.1.1	2.04137327913722	4.84209892648333	-1.01877041192754	-1.24368374671008	3.32570667136521	-1.31426905094806	1.96808756241624
mRNA:Solyc05g026240.3.1	-4.95189465317895	-3.57079763711777	-4.48866003256302	-4.21143374665998	-6.84353474398258	11.7002108567076	4.71001505214667
mRNA:Solyc05g161570.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161540.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g026250.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161560.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g026260.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161550.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g026310.4.1	0.53990146736314	2.17770134303756	-1.38909733081911	-0.885636265635463	3.47293144239157	-0.654603940489799	-4.51095257971091
mRNA:Solyc05g026320.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g026330.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g026350.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g026360.4.1	-3.70828625419779	-2.13438211859944	-0.116938419917183	0.0326752202781393	-3.84854264100612	-0.0522539917581849	-3.36451369016755
mRNA:Solyc05g026370.4.1	-0.269777517819105	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g026380.3.1	0.218182281318578	-2.64696424375335	1.28814977365496	0.348625385248933	1.50089233762658	3.99928563157884	-1.60426302250919
mRNA:Solyc05g026460.1.1	4.54838492931775	4.82393036401967	0.218404826845575	-0.087626705274222	3.11975471893653	0.154069568077624	0.77831073326306
mRNA:Solyc05g026470.2.1	-1.13950093952468	-1.31475184799796	0.0	0.0	-2.41995599845466	0.0	0.0
mRNA:Solyc05g026480.2.1	1.20664184995119	-2.50204832713557	-0.0686855001705254	0.02706769674037	-4.45483239271027	0.0	0.0
mRNA:Solyc05g026490.3.1	-10.8404328155896	-4.89417116282945	0.0	0.0	-10.5166461478298	0.0	0.0
mRNA:Solyc05g161580.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g026500.1.1	-2.04740725248788	5.96093539880653	-0.515224317987403	-1.55940257237076	5.22818964928307	1.95384485560409	4.33767755526451
mRNA:Solyc05g026510.4.1	-2.38499196556932	1.29875927929973	-0.306577478896332	-0.3913630641267	-1.51079388615471	-2.49344357843201	0.976535203728963
mRNA:Solyc05g026520.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g026540.3.1	6.83276939676668	6.73831453025621	-0.183696637752911	1.25863997861667	12.2594724204609	-5.83142673590849	-4.21549452892068
mRNA:Solyc05g026550.3.1	-7.61323482812631	-4.00119430933996	-0.263990163833061	-0.1768426116837	-10.1009561958073	0.0	0.0
mRNA:Solyc05g026560.3.1	-5.98396292614243	-0.684107641737005	0.0610868403551814	0.235712723167786	-6.52500296157984	3.33401314370009	3.56774919584587
mRNA:Solyc05g026570.3.1	-5.89859998982173	-3.67753700839798	-0.271471155395968	-0.31489889561301	-9.84983467755215	0.0	0.976421948682862
mRNA:Solyc05g026590.2.1	-2.05636442936615	0.328388821879946	0.0858393707429919	0.0	-0.33466550325327	0.0	0.0
mRNA:Solyc05g026595.1.1	-5.29281783369333	-1.54940215554728	-0.511537946705276	-0.436010299809871	-3.08913643176582	0.0	0.0
mRNA:Solyc05g026600.3.1	-3.10609511187417	-0.486815512820553	0.0	0.0	-0.187674917684472	0.0	0.0
mRNA:Solyc05g026603.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g160080.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161590.1.1	0.0	0.0	0.0	0.0	0.0611872584305854	0.0	0.0
mRNA:Solyc05g161600.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g032880.3.1	-1.65375984184162	2.05566029840207	-0.750154744988785	-2.61552367312766	0.646958262857613	0.660160294410867	2.2721482099525
mRNA:Solyc05g032850.3.1	1.26566994402371	-1.48862363900101	1.8827648985043	2.1217915023561	5.8011244320182	2.40962702960953	8.34855056353865
mRNA:Solyc05g160330.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g032840.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g032820.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g032780.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g032770.5.1	-3.19996070689098	1.82808012295872	0.429052414164418	0.0725030198947015	-1.15158794608293	-0.618367887994409	-2.30053066454017
mRNA:Solyc05g032750.3.1	2.7325834347758	-0.317563105937481	2.50541741578992	1.49536548357232	5.34569188202021	-7.74779185030404	3.28326262195951
mRNA:Solyc05g032740.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g032730.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g160340.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g032700.4.1	0.733867150716092	1.20814654191458	0.0	0.0	-0.419302007097112	0.507100463389115	1.07862585951081
mRNA:Solyc05g032690.2.1	-0.380522715109076	5.02790289339586	-0.297996978543621	0.529604568951244	2.00266609643034	4.34645014655806	2.52373669972166
mRNA:Solyc05g032680.4.1	-2.07131857945115	-3.99539624404631	0.0	0.0	-2.20404280512049	0.0	2.10152177550082
mRNA:Solyc05g160350.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g032670.3.1	-8.00921908320788	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g160180.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g032650.3.1	0.0	0.0	0.0	0.0	0.0	-0.763875314479155	0.0
mRNA:Solyc05g032640.1.1	0.0	0.820670684941508	0.0	0.0	0.0	-0.59924717849505	-0.0454822810464555
mRNA:Solyc05g032630.1.1	0.193132157377475	1.39569573571612	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161660.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161650.1.1	0.0	0.0	0.0	0.0	0.0611872584305854	0.0	0.0
mRNA:Solyc05g161640.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g032620.1.1	-0.919108117958461	-2.02926453678693	-0.0686855001705258	0.0	-0.295475427698625	0.705831392289211	3.07611996048026
mRNA:Solyc05g031600.3.1	-1.2243238811878	0.572587632162282	-0.555880321698111	0.0477997977279772	0.0	-3.59535429690122	-4.55541084113375
mRNA:Solyc05g039940.2.1	-0.749655850265908	-2.33272433318361	0.452828982798909	-0.0937610065900709	-0.864629669081074	-0.492542756956355	5.62915792133634
mRNA:Solyc05g039950.2.1	6.23142976945511	1.70682901586577	-1.31911796437257	-1.14482002321917	11.1262674832995	0.0095032857645362	1.37491038189745
mRNA:Solyc05g039960.1.1	-0.131775963607793	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g039970.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161670.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g040000.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g040010.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161680.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161700.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161690.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g040020.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g040030.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g040040.1.1	-0.715688797866209	0.778927935318646	0.0	0.0	0.0	-2.22872843635988	-1.22158684955795
mRNA:Solyc05g040050.3.1	2.74725808820035	2.06569513898641	0.970660771527581	0.940691595623812	1.67931035743316	-4.68258054519371	-2.62965106361641
mRNA:Solyc05g040060.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g040065.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g040090.1.1	0.0	0.0	-1.35406158833389	-2.35988295746233	0.0	0.0	1.12306516997973
mRNA:Solyc05g040100.4.1	0.0	0.0	0.206865265039598	-3.51250523792812	0.0	0.0	2.53923704892548
mRNA:Solyc05g161710.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041100.4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161720.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041110.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041113.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041140.5.1	0.0	-0.781336029331845	1.57270535547427	2.40556022083801	0.0609626766612778	-2.35683961816218	-5.50268277277557
mRNA:Solyc05g041145.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041150.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041160.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041170.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161740.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041200.5.1	5.42008091767271	2.50956065185567	-2.33368234942758	-0.691502486007631	2.00086955294784	-1.02239850613898	1.09145580715091
mRNA:Solyc05g161750.1.1	0.347435882027443	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161760.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161770.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041210.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041220.3.1	-0.115473793169137	-0.786589118439688	-0.769054499344479	0.554755639174606	0.178343411491988	-6.05252362529881	-1.18688902718788
mRNA:Solyc05g041230.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041240.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041260.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041270.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041280.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041300.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041310.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041320.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041330.1.1	-0.178644281122374	0.0	0.0	0.0	0.0	1.08618859347139	0.0
mRNA:Solyc05g041340.2.1	6.03373583026388	0.39073766717891	-0.410961033796985	-0.205668043975033	0.0	0.0	0.0
mRNA:Solyc05g041350.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041370.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041390.1.1	-0.939779865695232	-0.377359227828379	-0.0382760222177478	-0.242627356431024	-0.747731398237757	1.59260381705469	-0.781310562038135
mRNA:Solyc05g161780.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161790.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161800.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161810.1.1	0.0	0.0	0.607127934816421	0.0	0.0	0.0	0.0
mRNA:Solyc05g041420.4.1	-1.66485258163079	-3.1203845492975	0.457519136374292	0.270488850998668	0.239371985099082	-2.2297038349184	1.34687006890089
mRNA:Solyc05g041430.3.1	-5.97184843657252	-5.69138889573879	-1.0846136908926	-1.88141480690214	-8.79278261188142	-1.27837689257904	0.66208664153364
mRNA:Solyc05g161820.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041440.4.1	2.99111213929099	0.845254889118581	0.183672374243958	-1.31147906978209	0.229403880923001	-2.79565711218356	-4.25349621157919
mRNA:Solyc05g041470.2.1	1.94402994600612	0.123171100855638	0.138657923292175	-0.508714865083818	-1.36190406208952	-3.91922136997218	-1.44940599468681
mRNA:Solyc05g041500.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041510.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041520.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041530.3.1	-10.3069600072968	-2.38573688224617	0.171293095007253	-0.475882180291603	-8.60521680007852	0.136545130190648	1.9098537740214
mRNA:Solyc05g041540.4.1	6.97062927385342	8.85008583607967	-0.239619218088647	-1.88143167865268	13.0601462015519	1.33722723021035	3.93304295705436
mRNA:Solyc05g161830.1.1	0.0388299314808308	0.41002400004081	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161840.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161850.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161860.1.1	-0.269777517819105	1.48804826669622	0.125872634266645	0.0006542844343195	0.0611872584305854	0.301299674786621	0.0
mRNA:Solyc05g041570.4.1	-0.265349632650638	0.0	-0.337817530855783	0.929816100606717	-0.189860964195333	2.14734037455237	0.917294990329085
mRNA:Solyc05g041580.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041590.4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041610.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041620.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g150139.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041625.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161870.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g150140.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041640.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161880.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161890.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041650.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041660.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041670.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041690.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041700.1.1	2.27011780330169	-0.0748378212997813	0.0	0.0	-0.0727048111339308	0.0	0.0
mRNA:Solyc05g041710.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041720.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041730.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g160190.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041750.1.1	-3.02376047084896	2.96738767410063	-0.338725498560965	-0.242627356431024	-4.11298169577235	0.0	3.70734033999855
mRNA:Solyc05g041760.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041770.4.1	-0.534971462930781	-0.451417191070026	0.0	0.0	0.0611872584305854	1.71804637141881	-2.17315974006975
mRNA:Solyc05g041780.1.1	0.347435882027443	-0.638007901696653	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041785.1.1	2.09631524538915	0.0	-0.410961033796985	-0.31489889561301	0.0	1.4909500118131	2.229302210714
mRNA:Solyc05g041820.1.1	0.93431469205402	3.24876142989746	0.558351158002412	-0.909335916474049	3.20158413440336	-3.48788265935159	2.27881730931359
mRNA:Solyc05g041860.4.1	-1.93675473010966	-0.425395965996235	0.714861172280378	-0.210020778919476	-1.48224174985742	2.10053933509362	4.08025904378355
mRNA:Solyc05g041870.2.1	3.95260338496381	1.62281536865229	-0.194168229725787	0.0301218230378855	2.73476589099463	-0.602037091737888	-5.01719135887114
mRNA:Solyc05g161900.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041910.3.1	1.46584001977743	3.43952546370783	3.20391187123079	5.69160057285919	4.71891373313819	0.346067721066333	-7.82253967375114
mRNA:Solyc05g041920.3.1	5.67036627713221	2.5647367777818	2.5385423499274	2.17639340923578	8.36977018363457	-3.44059435229721	-11.1120321359582
mRNA:Solyc05g041940.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041950.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041960.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041970.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g041990.1.1	0.347435882027443	-3.83671050448014	0.0	0.0	-2.41011296202858	0.0	0.0
mRNA:Solyc05g150141.1.1	-0.558433861611472	-0.814491645812243	-0.441168645496095	0.533391415876872	0.300855916234804	0.0655974143917514	0.0
mRNA:Solyc05g042010.1.1	-0.623198754318595	-2.20444984822473	0.1863807970724	-0.242627356431024	0.0611872584305854	0.0	0.0
mRNA:Solyc05g042020.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g042030.3.1	-0.14402447417134	-3.54227770565106	4.1146086054478	2.56672978329436	2.79592092774422	-1.58647582240728	5.00802858601125
mRNA:Solyc05g042040.3.1	-1.05177318057524	3.14222729527835	-0.119228344816541	-0.815600839829861	0.260960078847078	-2.09793216834032	-0.528695188303591
mRNA:Solyc05g042050.4.1	7.0249348284547	3.93887185914414	3.40831421949557	1.19570919296403	7.25211562407347	2.75495160213084	-2.08400300934725
mRNA:Solyc05g042060.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g042070.5.1	-1.65796292353181	3.82288121245099	0.580165857299353	1.35206762914734	-0.283604526803646	-2.73772096032826	4.70195658308505
mRNA:Solyc05g161910.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161930.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161920.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161950.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161940.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161960.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g160360.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g042100.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g042110.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161970.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g042120.4.1	-6.84767495836335	-1.4124898239535	0.670230747394309	0.0496227418800295	-9.15431633026714	-1.39593079227124	0.497447661786017
mRNA:Solyc05g161980.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g161990.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g042150.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g160200.1.1	-0.269777517819105	-0.350819217284208	0.0	0.0	0.336232322630195	-0.0522539917581849	0.0
mRNA:Solyc05g042160.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g042170.1.1	0.0	0.0	-0.338725498560965	-0.242627356431024	0.0	-1.21758093026606	1.22585276922358
mRNA:Solyc05g042180.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g042181.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g042185.1.1	0.865255810270285	0.659653053194221	0.0	0.0270676967403701	-0.0727048111339308	0.0	-1.64552928126643
mRNA:Solyc05g043210.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g043220.2.1	1.00249596388566	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g043230.1.1	2.24114205114555	0.0	-0.0686855001705257	0.0	0.178343411491988	0.0	-1.62621717289571
mRNA:Solyc05g043240.1.1	-1.12302305421891	1.26095027751791	0.255560295924375	0.200768306388087	1.07360599708048	-0.592045744651543	-3.87037874784816
mRNA:Solyc05g043280.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g043270.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g043247.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g043300.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g043320.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g043330.3.1	-6.12702778274012	-11.9903437168144	0.0	0.0	-7.52550666646127	0.0	0.0
mRNA:Solyc05g043350.4.1	4.18583199729894	0.860445165463701	2.11957869269077	0.795737956877635	3.61726572323853	1.38405453805475	0.383230647308698
mRNA:Solyc05g043360.3.1	0.0	0.0	-1.06911815188925	-1.72931187937533	0.0	-8.11876770386004	-8.44578334138771
mRNA:Solyc05g162470.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g043380.1.1	-0.269777517819105	0.0	-0.0686855001705258	0.02706769674037	0.0	0.0	0.0
mRNA:Solyc05g043390.2.1	-1.95630223758453	0.0	0.484634054385405	0.874527939019069	0.0	-1.50835309460247	-0.163333135291389
mRNA:Solyc05g043405.1.1	-0.679899084385161	0.18046922735863	0.0076973354802023	-0.435413359325862	0.0	-1.1686559870395	2.1821984719116
mRNA:Solyc05g043410.1.1	-2.11457610352516	0.0	-1.40236631276742	-0.670413311795039	0.0	1.35398027476135	0.0
mRNA:Solyc05g043420.2.1	0.0	0.0	-0.399800531874105	-0.215235472490298	0.0	0.0	0.0
mRNA:Solyc05g043440.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g044440.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g162000.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g044450.1.1	0.0	0.822991381385396	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g044460.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g162480.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g150142.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g162010.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g044470.3.1	0.705983113440274	-0.420361389867977	-0.243404118353442	-1.10092140578424	-0.614458932120723	1.90082578795054	1.74713854599908
mRNA:Solyc05g044480.3.1	-2.51456997860498	0.57148829954653	1.81825684443877	-1.38199613422619	-5.72116090640025	9.00076651915694	3.99569913754356
mRNA:Solyc05g044500.1.1	0.0	-0.773614959388803	0.0	0.02706769674037	-0.0807447087650385	0.0	0.0
mRNA:Solyc05g044510.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g044513.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g044540.3.1	0.0	0.0	0.0	0.0	0.0611872584305854	0.0	0.0
mRNA:Solyc05g044545.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g044550.1.1	-0.717250726744358	0.0	0.0	0.0	0.0	0.0	0.740334597298521
mRNA:Solyc05g162030.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g162040.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g160210.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g160090.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g162020.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g044560.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g044570.2.1	0.0	0.0	0.0	0.0	-0.189860964195333	0.0	0.0
mRNA:Solyc05g160370.1.1	-0.355779768515728	-1.32774381189002	-0.480158698309573	-0.383970797887286	0.0	1.23666255654199	1.95566547009523
mRNA:Solyc05g044590.1.1	-1.13202484656206	-0.501372853276965	-1.05255011000726	-0.761846688422843	-0.0727048111339307	0.0	0.0
mRNA:Solyc05g044600.1.1	-0.187213119629438	2.68405633792867	-0.583621237960317	-0.201389849785888	-0.755212917388693	0.419151080936557	2.97855244985983
mRNA:Solyc05g162050.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g044610.3.1	2.85314033931396	1.38822343598793	1.68659231961183	1.03696543661333	11.5966034163046	-3.75595303372324	2.4248237951743
mRNA:Solyc05g044620.3.1	0.666571805996222	1.01053304530694	-0.338725498560965	-0.242627356431024	0.527935938733405	-1.46012960016474	-1.53104195454713
mRNA:Solyc05g044630.3.1	-4.153637879365	-3.56119724112028	0.0	0.0	-11.8881466408629	-0.470981778201055	1.42540600206957
mRNA:Solyc05g162060.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g045650.5.1	2.85494783218323	6.64326105843874	0.661561835629921	-0.474310493747563	6.63886778803632	6.31957439327548	-2.36900683986676
mRNA:Solyc05g045660.3.1	0.0	0.0	-0.410961033796985	-0.31489889561301	0.0	0.0	0.0
mRNA:Solyc05g045670.4.1	4.84995088055834	0.0	0.0	0.0	-2.99480286077685	0.0	0.0
mRNA:Solyc05g045675.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g045690.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g045700.1.1	0.257865057387425	-1.31193126764586	0.0795331531961612	-0.0038165891281644	-0.703871918229017	3.70196953045691	0.657703192996333
mRNA:Solyc05g162070.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc05g045710.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
