	log2FoldChange_Pinfestans	log2FoldChange_Cfulvum	log2FoldChange_PSTVd_S23	log2FoldChange_PSTVd_M	log2FoldChange_Bcinerea	log2FoldChange_Mincognita_7dpi	log2FoldChange_Mincognita_14dpi
mRNA:Solyc00g500183.1.1	2.17448723279791	1.96048081434767	0.552453595713196	0.497824730872386	1.18285559162587	1.01413353222035	-0.399510499869943
mRNA:Solyc00g500184.1.1	0.974282844189053	2.1908801362053	0.413254652755983	0.325067146194743	0.504983140940833	-3.00265677334542	-0.581268872447735
mRNA:Solyc00g500185.1.1	1.6688105548189	0.56303329933035	0.564539437648268	0.425522219911827	-0.163677927658592	-3.25224970283766	2.44425447116283
mRNA:Solyc00g014810.1.1	1.08279770220093	3.15939980825421	-0.345594560075182	0.480879429851623	0.0	0.0	0.0
mRNA:Solyc00g014800.1.1	1.08279770220093	2.93006720650149	0.443800943449843	-0.406093022044749	0.0	0.0	-1.41071093188939
mRNA:Solyc00g014790.2.1	1.59492889582774	5.47716786787798	0.31471318376796	0.364558674918493	2.52586356266598	0.0	1.08966478915187
mRNA:Solyc00g094550.1.1	0.0	2.9518176487695	0.934756276736002	0.693187510916402	0.0	-0.881254588628759	0.58214589780739
mRNA:Solyc00g094540.1.1	0.5123731609134	4.82958021421361	0.55924865788981	0.488434373440045	-1.17392462264551	-0.159917202442605	-1.25502944219882
mRNA:Solyc00g094530.1.1	0.0849915555809005	3.71248766768609	0.526499238532693	0.308451259838	-0.381888545137723	0.0	2.20992503221559
mRNA:Solyc00g094520.1.1	2.82882526693847	6.38558005631189	0.744328089517946	0.619418778778469	0.75876314141433	-0.933893591825185	-1.56245537856908
mRNA:Solyc00g023700.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g023710.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g049210.1.1	0.0	0.0	-1.27634345067826	-0.491844840346805	0.0	0.0	0.0
mRNA:Solyc00g049220.1.1	0.0	0.0	-0.213754555920079	0.0	0.0	0.0	0.0
mRNA:Solyc00g500186.1.1	0.0	0.0	-0.0354799117776342	0.64408275008862	0.0	0.0	0.0
mRNA:Solyc00g500187.1.1	0.0	0.0	0.61665726295056	-0.167295895017579	0.0	0.0	0.0
mRNA:Solyc00g500188.1.1	0.0	0.0	-0.0915439313929818	-0.695384877275083	-0.584495283296421	0.0	0.0
mRNA:Solyc00g500189.1.1	0.0	0.0	-0.55156819111157	-1.12017816547874	0.0	0.0	0.0
mRNA:Solyc00g160390.1.1	0.0	0.0	-0.741433864756837	1.51652850660897	0.188367651571188	0.0	0.0
mRNA:Solyc00g021660.1.1	0.0	0.0	-1.27634345067826	-0.97799774181373	0.0	0.0	0.0
mRNA:Solyc00g500190.1.1	-0.840772330984866	2.97854198885513	-0.777864510569904	0.48162409665207	-0.578934888373996	0.0	1.30349087705688
mRNA:Solyc00g500191.2.1	0.0	0.0	-0.225641756334961	-0.166999745411659	0.0	0.0	0.0
mRNA:Solyc00g500192.1.1	0.0	0.0	-1.19347814189344	-1.38788470643669	0.0	0.0	0.0
mRNA:Solyc00g500193.1.1	-3.48993697263457	-5.26013691707972	-0.964123897546255	0.481497894999281	-2.25778791564584	0.0	0.0
mRNA:Solyc00g160420.1.1	0.0	0.0	-1.75771197055586	-0.955630464593627	0.0	0.0	0.0
mRNA:Solyc00g500194.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500195.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500196.2.1	0.0	0.0	-0.752129110077025	-0.948217571534396	-0.125952180820955	5.59332003171747	-0.499859555551215
mRNA:Solyc00g500197.1.1	0.0	0.0	1.08033737316937	0.0842355734643827	0.0	0.0	0.0
mRNA:Solyc00g500198.1.1	0.0	0.0	0.259119083259864	1.306252897384	0.0	0.0	0.0
mRNA:Solyc00g500199.1.1	0.0	0.0	0.0	0.637579513673528	-0.584495283296421	0.0	0.0
mRNA:Solyc00g500200.1.1	0.0	0.0	0.62752784166921	-0.376470332540502	0.0	0.0	0.0
mRNA:Solyc00g500201.1.1	0.0	0.0	-0.575616667046521	0.660377764389813	0.0	0.0	0.0
mRNA:Solyc00g500202.1.1	0.0	0.0	-1.93963980479904	1.21953534875606	0.0	0.0	0.0
mRNA:Solyc00g500203.1.1	0.0	0.0	-1.34472445625787	0.0151801309548055	0.0	0.0	0.0
mRNA:Solyc00g500204.1.1	0.0	0.0	0.0117096023739886	-0.355624005914611	0.0	0.0	0.0
mRNA:Solyc00g500205.1.1	0.0	0.0	1.23178303266935	-0.565627604349879	0.0	0.0	0.0
mRNA:Solyc00g160190.1.1	0.0	0.0	0.26713871718949	2.25692402419935	0.0	0.0	0.0
mRNA:Solyc00g500206.1.1	-1.89286979219226	-2.60883167677947	0.365571713581516	-0.1652277115125	0.0	0.0	0.0
mRNA:Solyc00g500207.1.1	0.0	0.0	-0.213754555920079	1.46257690627863	-0.584495283296421	0.0	0.0
mRNA:Solyc00g500208.1.1	0.0	0.0	1.72218301228507	1.23029677234165	0.0	0.0	0.0
mRNA:Solyc00g500209.1.1	0.0	0.0	0.289180217522349	0.619608047937977	0.0	0.0	0.0
mRNA:Solyc00g500210.1.1	0.0	0.0	0.608209821846129	0.218611121701054	0.0	0.0	0.0
mRNA:Solyc00g500211.1.1	0.0	0.0	-0.788911773849362	0.556294574425004	0.0	0.0	0.0
mRNA:Solyc00g500213.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500214.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g322630.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500215.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500216.2.1	0.0	0.0	0.0	0.525260050445997	0.0	0.0	0.0
mRNA:Solyc00g500218.1.1	0.0	0.0	-1.27634345067826	-0.97799774181373	0.0	0.0	0.0
mRNA:Solyc00g266110.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g254910.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500219.1.1	0.0	0.0	-1.27634345067826	-0.97799774181373	0.0	0.0	0.0
mRNA:Solyc00g500220.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500222.2.1	0.738183773096327	-0.953929088942019	0.0	0.0	1.90890885119106	-2.25085897149019	0.0
mRNA:Solyc03g042528.2.1	0.0	0.0	0.0	0.084235573464383	0.0	0.0	0.0
mRNA:Solyc03g042550.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160680.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160450.1.1	0.0	0.0	0.0	0.084235573464383	0.0	0.0	0.0
mRNA:Solyc00g160430.1.1	0.0	0.0	-0.213754555920079	0.0	0.0	0.0	0.0
mRNA:Solyc00g198360.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160440.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g036520.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g052540.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g052530.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500224.1.1	0.0	0.0	0.132860901143946	-1.42487117408856	0.0	0.0	0.0
mRNA:Solyc00g047180.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g047190.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g047200.1.1	0.0	0.0	0.677164254623755	0.118572312456049	0.0	0.0	0.0
mRNA:Solyc00g160040.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500225.1.1	0.0	0.0	-2.98970317364069	-2.19809823779189	0.0	0.0	0.0
mRNA:Solyc00g500226.1.1	0.0	0.0	-0.772596011610718	-1.45785933681982	0.0	0.0	0.0
mRNA:Solyc00g500227.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500228.1.1	0.530478496355639	3.00935605416749	0.662282481956209	0.639158977861514	0.417225003110889	0.561421872783967	2.72139013455403
mRNA:Solyc00g500229.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500230.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160050.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160200.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500232.1.1	0.0	0.0	-0.213754555920079	0.0	0.0	0.0	0.0
mRNA:Solyc00g160470.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160460.1.1	0.0	0.0	1.04965489346001	1.21837449595525	0.0	0.20075317969089	-1.2925127431356
mRNA:Solyc00g500233.1.1	0.0	0.0	0.0	0.084235573464383	0.0	0.0	0.0
mRNA:Solyc00g500235.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500236.1.1	0.0	0.0	-0.926311620170526	-1.11162254871447	0.0	0.0	0.0
mRNA:Solyc00g500237.1.1	1.08279770220093	0.0	0.377650281535454	0.965251292383799	0.0	0.0	0.0
mRNA:Solyc00g230070.1.1	0.0	0.0	-0.213754555920078	0.0	0.0	0.0	0.0
mRNA:Solyc00g025300.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g025290.1.1	0.0	0.0	-0.423499847095515	0.40989696037379	0.0	0.0	0.0
mRNA:Solyc00g500238.1.1	0.0	1.65477406416226	0.0926230774841818	0.343803606518581	0.0	0.0	0.0
mRNA:Solyc00g020040.1.1	3.57789216217278	4.21369454693892	0.266603618167138	0.258902936264245	0.942768345994041	2.15895796438939	-0.770699948169761
mRNA:Solyc00g020030.1.1	0.60190402617344	3.60926599467058	0.318171005951576	0.552684585893301	0.9845992713683	0.0	3.28799923012276
mRNA:Solyc00g020020.2.1	3.01790572720465	5.43183696531069	0.424867388817008	0.581555420986919	2.42171465761546	2.90716811238613	-2.24556133149301
mRNA:Solyc00g020010.1.1	2.31775600454458	7.40338349242588	0.641785395495972	0.933021398103436	1.82375489769659	-1.18084467999287	0.428152318868278
mRNA:Solyc00g020000.1.1	3.50548233880644	4.2506135504235	0.49298930987687	0.924593781501691	1.49103715680048	1.4558290318009	0.0
mRNA:Solyc00g019990.1.1	0.0	5.31345361624701	0.192384354715668	-0.084805869629751	2.35508658240027	-3.96816393373204	2.98535381736791
mRNA:Solyc00g019980.3.1	3.35237232145505	8.37300565656061	0.458385073277732	0.320537959702405	2.51605278301324	0.647763743539715	2.9121566332108
mRNA:Solyc00g019970.2.1	1.49655121884156	4.07925273067103	0.590148548989207	0.499029459851612	-1.00744712672566	0.995941309672021	0.382232236815972
mRNA:Solyc00g019950.2.1	0.462151921392857	4.23241619337237	0.117059289170783	0.0158061058485998	0.969071403961925	2.54161487457946	2.3363087387767
mRNA:Solyc00g160060.1.1	0.0	0.0	0.0176664813185099	0.0899234742533229	0.188367651571188	0.0	0.0
mRNA:Solyc00g500239.1.1	0.0	0.0	-1.24934711740265	-0.464107079810141	0.0	0.0	0.0
mRNA:Solyc00g500240.1.1	0.0	0.0	0.632838832689904	0.233041865893973	-0.584495283296421	0.0	0.0
mRNA:Solyc00g500241.1.1	0.0	0.0	-0.014583783446253	-0.181424068488155	0.0	0.0	0.0
mRNA:Solyc00g036530.1.1	0.0	0.0	-1.05299343889194	-0.754246809580838	0.0	0.0	0.0
mRNA:Solyc00g500242.1.1	0.0	0.0	0.413721708401871	-0.754246809580838	0.0	0.0	0.0
mRNA:Solyc00g500244.1.1	0.0	1.57958996960267	0.255789994196892	0.550983876305571	0.0	0.0	0.582145897807391
mRNA:Solyc00g500245.1.1	0.0	1.57958996960267	-0.122252559526938	0.479640687768817	0.188367651571188	0.0	0.0
mRNA:Solyc00g500246.1.1	0.0	0.0	0.0	0.0842355734643827	0.0	0.0	0.0
mRNA:Solyc00g007450.1.1	0.0	0.0	0.26713871718949	0.0	0.0	0.0	0.0
mRNA:Solyc00g160490.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160690.1.1	0.0	0.0	-1.05299343889194	-0.754246809580838	0.0	0.0	0.0
mRNA:Solyc00g160480.1.1	0.0	0.0	-1.70221263966893	-1.90543265164756	0.0	0.0	0.0
mRNA:Solyc00g016590.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160210.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g028960.1.1	-0.835276185673659	0.0	0.0	0.0	-2.11636131018431	0.0	0.0
mRNA:Solyc00g500247.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500248.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500249.1.1	0.0	0.0	-0.404516376056604	-0.561816919829823	0.0	0.0	0.0
mRNA:Solyc00g500250.1.1	-1.15530376209733	4.95452078704325	0.1619089052948	-0.0863379136541485	0.188367651571188	0.922092254917462	0.0
mRNA:Solyc00g500251.1.1	0.0	0.0	0.316391424107423	0.0392051958405063	0.0	0.0	0.0
mRNA:Solyc00g500252.1.1	0.0	0.0	-0.538771297824527	-0.504755875748384	0.0	0.0	0.0
mRNA:Solyc00g500253.1.1	0.0	0.0	-0.926311620170526	0.385492733607649	0.0	0.0	0.0
mRNA:Solyc00g160500.1.1	0.0	0.0	-0.530953973289286	0.550014226966915	0.0	0.0	0.0
mRNA:Solyc00g021650.1.1	2.09013925156596	5.18628921616901	-0.079836715068375	-0.0062496761871478	-0.308959380519	0.0	-2.96039083507269
mRNA:Solyc00g021640.2.1	1.38422763364525	3.36860580558101	0.665090326915592	0.534913567707242	1.17783545101551	0.472855964270849	0.330632819009287
mRNA:Solyc00g021630.1.1	0.712924021834809	1.47408711009068	0.3254084720317	0.261930033407095	0.226613721618965	0.0	1.23946700012052
mRNA:Solyc00g500254.1.1	0.0	5.52062861841354	0.0180386714090691	-0.0042387442227577	0.549037993490933	0.0	0.0
mRNA:Solyc00g181240.1.1	0.0	2.1621042074568	0.488627830559748	0.0082516532492295	0.0	0.0	0.0
mRNA:Solyc00g181250.2.1	1.08279770220093	4.06414913147171	-0.511395975578716	-0.551378210724678	0.0	0.0	0.0
mRNA:Solyc00g500255.1.1	0.0	0.0	-1.41879431188296	-0.613057851430288	0.0	0.0	0.0
mRNA:Solyc00g500256.1.1	0.0	0.0	0.713595300818939	0.959516366823077	0.0	0.0	0.0
mRNA:Solyc11g056270.3.1	0.0	0.0	1.08195102154511	0.80138623130197	0.0	0.0	0.0
mRNA:Solyc11g056320.2.1	0.0	0.736399783724	0.735249441586806	0.61320017393804	0.0	0.0	0.0
mRNA:Solyc00g160510.1.1	0.0	0.736399783724001	1.11130213961348	1.16910721750238	0.0	0.0	0.0
mRNA:Solyc00g160520.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500258.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160700.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160220.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500259.1.1	0.703258128037095	1.27354420125959	-0.212813201985942	1.09606247372218	-0.621931369759398	-0.185292900389145	1.59316098586953
mRNA:Solyc00g500260.1.1	0.0	0.0	0.699115811441141	0.806455542988734	0.0	0.0	0.0
mRNA:Solyc00g160070.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160530.1.1	0.0	0.736399783724	-0.792554116120952	-0.97799774181373	0.0	0.0	0.0
mRNA:Solyc00g500262.1.1	0.0	0.0	0.269386374033579	-0.479692302735865	0.0	0.0	0.0
mRNA:Solyc00g500263.1.1	-0.840772330984866	0.0	-0.213754555920079	0.0	0.0	0.0	0.0
mRNA:Solyc00g160710.1.1	1.08279770220093	-2.12098798175871	-0.213754555920079	0.0	0.0	0.0	-1.1964306682801
mRNA:Solyc00g500264.1.1	0.0	0.736399783724	-0.768453488478591	0.090386849633472	0.188367651571188	0.0	0.0
mRNA:Solyc00g500265.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500266.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500267.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500269.1.1	0.0	0.0	-0.213754555920079	0.0	0.0	0.0	0.0
mRNA:Solyc00g500270.1.1	0.0	0.0	0.0	0.084235573464383	0.0	0.0	0.0
mRNA:Solyc00g500271.1.1	0.0	0.0	-1.59465348564669	-0.822036669568667	0.0	0.0	0.0
mRNA:Solyc00g500272.1.1	0.0	0.0	-0.706577819360751	-0.682552787661347	0.0	0.0	0.0
mRNA:Solyc00g500275.1.1	0.0	0.0	1.21192074216574	0.408909826719569	0.0	0.0	0.0
mRNA:Solyc00g500276.1.1	0.0	0.0	0.0233307326052039	0.971034750112826	0.0	0.0	0.0
mRNA:Solyc00g500277.1.1	0.0	0.0	-2.2980508642588	-0.300035472138205	0.0	0.0	0.0
mRNA:Solyc00g052430.3.1	2.50254094720339	1.65477406416226	0.282818267031833	0.442254077785246	-0.584495283296421	0.0	0.0
mRNA:Solyc00g500278.1.1	0.0	0.0	0.900298149393964	1.71650554583748	0.0	0.0	0.0
mRNA:Solyc00g500279.1.1	0.0	0.0	-2.43591487518838	-0.596432006636597	0.0	0.0	0.0
mRNA:Solyc00g500280.1.1	0.0	0.0	-1.0792267881164	0.173012585308461	0.0	0.0	0.0
mRNA:Solyc00g500282.1.1	0.0	0.0	-0.767473618437554	0.586667874283651	0.0	2.65099355847944	2.21258621971708
mRNA:Solyc00g160080.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160230.1.1	0.0	0.0	0.0	0.0	-0.584495283296421	0.0	0.0
mRNA:Solyc00g160720.1.1	0.0	0.0	-0.213754555920079	0.0	0.0	0.0	0.0
mRNA:Solyc00g160090.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160540.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500284.1.1	0.0	0.0	-1.25507914745561	-1.45785933681982	0.0	0.0	0.0
mRNA:Solyc00g500285.1.1	0.0	0.0	-0.30256674132561	-0.97799774181373	0.0	0.0	0.0
mRNA:Solyc00g500286.1.1	0.0	0.0	-0.213754555920079	0.0842355734643827	0.0	0.0	0.0
mRNA:Solyc00g500287.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500288.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500289.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500290.2.1	-1.59112010869937	0.783981624753278	-0.35777215823581	0.366286728556539	0.54903896037313	0.0	0.0
mRNA:Solyc00g500291.1.1	0.0	0.0	-0.514825573078369	-0.0971635693643495	0.0	0.0	0.0
mRNA:Solyc00g500292.1.1	0.0	-0.0012764578075566	1.87332453170464	-0.115369847741568	0.0	0.0	0.0
mRNA:Solyc00g500293.1.1	0.0	0.0	0.825630467552908	0.335860702083884	0.188367651571188	0.0	0.0
mRNA:Solyc00g500294.1.1	0.0	1.65477406416226	-0.312499512630666	0.293614025976891	0.188367651571188	0.0	0.0
mRNA:Solyc00g500295.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500296.1.1	0.0	0.0	-0.168678772371254	0.25593511775247	-1.49046752476385	0.0	0.0
mRNA:Solyc00g500297.1.1	0.0	-2.66194915190964	0.0	1.37195013279746	0.0	0.0	0.0
mRNA:Solyc00g500298.1.1	0.0	0.736399783724	0.26713871718949	0.637579513673528	0.0	0.0	0.0
mRNA:Solyc00g500299.1.1	0.0	0.0	0.886559104934396	1.5095283808151	0.0	0.0	0.0
mRNA:Solyc00g500300.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500301.1.1	0.0	1.65477406416226	-2.55518585026087	-2.25321287072696	-0.584495283296421	0.0	0.0
mRNA:Solyc00g500302.1.1	0.0	0.0	-0.0689734014943311	0.208134068943522	0.0	0.0	0.0
mRNA:Solyc00g500303.1.1	0.0	0.0	0.174767318198426	0.45942084607199	0.0	0.0	0.0
mRNA:Solyc00g500304.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500305.1.1	0.0	0.0	-0.572099669593615	-0.754246809580838	0.0	0.0	0.0
mRNA:Solyc00g500306.1.1	0.0	0.0	-1.25733631942696	-0.0193314225486469	-0.584495283296421	0.0	0.0
mRNA:Solyc00g500307.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500308.1.1	0.0	0.0	0.46033527641571	0.163942957309483	0.0	0.561421872783967	0.582151286180137
mRNA:Solyc00g171810.4.1	0.0	0.0	0.167271939441958	0.671331881898596	0.906551002341972	-0.881254588628759	0.942816279940885
mRNA:Solyc00g500310.1.1	0.0	0.0	-1.04134961909248	0.525993966833591	0.0	0.0	0.0
mRNA:Solyc00g500311.2.1	1.08279770220093	0.0	-0.29251738246081	-0.509663854599597	0.0	0.561421872783967	0.0
mRNA:Solyc00g500312.1.1	-0.840772330984866	-0.221532286611342	0.295905375365385	0.465515033223305	0.0	0.0	1.30348666207438
mRNA:Solyc00g160100.1.1	0.0	0.0	0.0	0.0842355734643827	2.97457623745808	0.0	0.0
mRNA:Solyc00g160560.1.1	0.0	0.0	-0.468246878611182	0.376322599232838	0.0	0.0	0.0
mRNA:Solyc00g500261.2.1	0.0	0.0	-0.590132869359414	0.725553794456634	0.0	0.0	0.0
mRNA:Solyc06g030645.2.1	0.0	0.0	0.829746427124583	0.0	0.0	0.0	0.0
mRNA:Solyc00g160550.1.1	0.0	0.0	-1.24934711740265	0.501030954191714	0.188367651571188	0.0	0.0
mRNA:Solyc00g500313.1.1	0.0	0.0	-1.09234228625271	0.148123422787003	0.0	0.0	0.0
mRNA:Solyc00g500314.1.1	0.0	0.0	-0.339940442819311	-0.172638885838954	0.0	0.0	0.0
mRNA:Solyc00g500315.1.1	0.0	0.0	-0.29952883608266	-1.28055304168748	0.0	0.0	0.0
mRNA:Solyc00g500316.1.1	0.0	0.0	-0.194550301056143	0.037123092736822	0.0	0.0	0.0
mRNA:Solyc00g160570.1.1	0.0	0.0	0.939950063882262	1.15920323651153	-0.223824719392156	0.0	0.942816279940885
mRNA:Solyc00g500317.1.1	0.0	0.0	-0.251054930807074	0.255287670305711	0.0	0.0	0.0
mRNA:Solyc00g500318.1.1	0.0	0.0	-0.514629941813827	0.723516229788192	0.0	0.0	0.0
mRNA:Solyc00g012540.1.1	0.0	0.0	-0.213754555920079	0.0	0.0	0.0	0.0
mRNA:Solyc00g500319.1.1	0.0	0.0	-0.0276842576602106	0.643541119778178	0.0	0.561421872783967	0.0
mRNA:Solyc00g500320.1.1	0.0	0.0	-1.69645909347534	-1.10534566432485	0.0	0.0	0.0
mRNA:Solyc00g500321.1.1	0.0	-1.67504613243247	0.632926617513803	0.501905963083967	-0.964191743047457	0.0	0.0
mRNA:Solyc00g500322.1.1	0.0	0.736399783724001	-0.13321633206212	0.370279542610863	-1.77249379243294	0.0	0.0
mRNA:Solyc00g500323.1.1	0.0	0.0	-1.59664804846181	-0.843273263986137	0.0	0.0	0.0
mRNA:Solyc00g500324.1.1	0.0	0.0	0.618344970135214	1.53095160793709	-0.223824627472535	0.0	0.0
mRNA:Solyc00g500325.1.1	0.0	5.18173068035102	-2.20736765126742	-1.40053394992628	-0.584495283296421	-0.942893588334466	-3.10332168850562
mRNA:Solyc00g500326.1.1	0.0	0.0	0.0411942713287537	-1.63273421426536	0.0	0.0	0.0
mRNA:Solyc00g500327.1.1	0.0	-0.138171393074354	-0.905125102904073	-0.904638233758793	0.0	0.0	0.0
mRNA:Solyc00g500328.1.1	0.0	0.0	1.2526014743935	0.33572803878159	0.0	0.0	0.0
mRNA:Solyc00g500329.1.1	0.0	5.02609468148158	0.395811001362579	0.735553624887281	0.0	0.0	0.0
mRNA:Solyc00g500330.1.1	0.0	0.0	-0.076176267506373	-0.749987290559176	0.0	0.0	0.0
mRNA:Solyc00g500331.1.1	0.0	0.0	-0.584744664748624	-0.749539871654748	0.0	0.0	0.0
mRNA:Solyc00g500332.1.1	0.121012685608031	-4.02017924077115	-0.175106541641158	0.0004429190699288	-1.04687450240992	-0.881254588628759	0.0
mRNA:Solyc00g500333.1.1	0.121012685608031	-1.56209524802088	0.206526286933792	0.078585290261578	0.13685052994732	0.561421872783967	0.0
mRNA:Solyc00g500334.1.1	0.0	0.0	-0.669378234015197	-0.854441964302947	0.0	0.0	0.0
mRNA:Solyc00g500335.1.1	0.0	0.0	0.708380925553464	0.474535152103406	0.0	0.0	0.0
mRNA:Solyc00g160110.1.1	0.0	0.0	0.0	0.0842355734643827	0.0	0.0	0.0
mRNA:Solyc00g500338.1.1	0.0	0.0	-1.24934711740265	-0.470245674733658	0.0	0.0	0.0
mRNA:Solyc00g160730.1.1	0.0	0.0	-0.767473618437554	0.0854957903836903	0.0	0.0	0.0
mRNA:Solyc00g500339.1.1	0.0	0.0	-0.252193825944793	-0.0773779215196769	0.0	0.0	-1.3139051936373
mRNA:Solyc00g500340.1.1	0.0	0.0	-0.0116233822957164	0.348898770950779	0.188367651571188	0.0	0.0
mRNA:Solyc00g500341.1.1	0.0	0.0	0.61729839950158	-0.241225499295738	0.0	0.0	0.0
mRNA:Solyc00g500342.1.1	0.0	0.0	-0.55981929105656	0.693105019082351	0.0	0.0	0.0
mRNA:Solyc00g500343.1.1	0.0	0.736399783724	1.11884220702682	1.0656972007787	0.0	0.0	0.0
mRNA:Solyc00g500344.1.1	0.0	0.0	0.26713871718949	0.084235573464383	0.0	0.0	0.0
mRNA:Solyc00g500345.1.1	0.0	1.57958996960267	0.0193369707409987	0.202111242592771	0.0	0.0	-0.139193177419182
mRNA:Solyc00g500346.1.1	0.0	0.0	-0.928042715044044	-1.12117260291553	0.0	0.0	0.0
mRNA:Solyc00g500347.1.1	0.0	0.0	-1.24934711740265	-0.951635800775922	0.0	0.0	0.0
mRNA:Solyc00g160120.1.1	0.0	0.0	-0.303190823012061	0.420233853707873	0.0	0.0	0.0
mRNA:Solyc00g500348.1.1	0.0	0.0	0.417153230217672	0.017563168766629	0.0	0.0	0.0
mRNA:Solyc00g500349.1.1	0.0	0.0	0.0374112151158211	0.0409423113150143	0.0	0.0	-0.139193177419182
mRNA:Solyc00g500350.1.1	0.0	0.0	-1.59100144832894	-1.282572360438	0.0	0.0	0.0
mRNA:Solyc00g500351.1.1	0.0	3.15939980825421	-0.61338216207655	-0.0097076098341997	0.0	0.0	0.0
mRNA:Solyc00g032030.2.1	0.0	0.0	1.19498341920496	1.27673716315069	0.0	0.0	0.0
mRNA:Solyc00g500353.1.1	-2.78867089936716	0.0	-0.377952128524598	-0.138794496676738	0.549039382133062	-1.64676014704726	3.2739375885661
mRNA:Solyc00g076250.1.1	0.0	0.0	0.267441750756535	0.525260050445997	0.0	0.0	0.0
mRNA:Solyc00g160740.1.1	0.0	0.0	0.0	0.084235573464383	0.0	0.0	0.0
