"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"weight"
"mRNA:Solyc00g500082.1.1"	0.0547783497762702	-1.24934711740265	3.10628059958944	-0.40220034132389	0.687536591053132	1	0
"mRNA:Solyc00g500083.1.1"	0.135144287788023	0.267441750756535	3.06624784318308	0.0872211785981732	0.930495705420242	1	0
"mRNA:Solyc00g500084.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500085.2.1"	1.01745924322965	0.668737482966407	1.18308443660878	0.565249159124508	0.571904304080617	1	0
"mRNA:Solyc00g160290.1.1"	0.701015695345757	2.13435240951062	1.31062048818905	1.62850529863131	0.103417786632876	1	0
"mRNA:Solyc00g500086.1.1"	0.286865587588384	-0.770140970378534	2.15095881496538	-0.358045428401627	0.720309317101663	1	0
"mRNA:Solyc00g500087.1.1"	1.10497586159163	0.929859599507098	1.00767503055733	0.922777255870683	0.356123295797842	1	0
"mRNA:Solyc00g500088.2.1"	0.301572174040508	-1.75127180420395	1.8166302028967	-0.964022177662504	0.335034807092417	1	0
"mRNA:Solyc00g500089.1.1"	0.200630897338297	-1.27634345067826	3.10575296856192	-0.410961033796985	0.681101107376759	1	0
"mRNA:Solyc00g160160.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160630.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500091.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160310.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160300.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g011670.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g011660.1.1"	0.0976365975785502	-1.27634345067826	3.10575296856192	-0.410961033796985	0.681101107376759	1	0
"mRNA:Solyc00g500092.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500093.1.1"	0.0672253201167816	-0.213754555920079	3.11207686323008	-0.0686855001705258	0.945239960132044	1	0
"mRNA:Solyc00g160640.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500095.1.1"	5.02944534804204	0.656972438489259	1.67932610401471	0.391211949197155	0.695640576568988	1	0.70254972056993
"mRNA:Solyc00g500096.2.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g011560.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500097.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500098.1.1"	2.06578699375751	0.221512190312186	1.01640217768463	0.217937540056035	0.827477777341789	1	0.702549720569929
"mRNA:Solyc00g500099.1.1"	2.38719673308952	-0.0639737882008868	0.726033368632197	-0.0881141156382516	0.929785977361527	1	0.391643017128441
"mRNA:Solyc00g500101.1.1"	0.435781486386906	-0.177904067364213	1.45302107392453	-0.122437362098062	0.90255265041142	1	0
"mRNA:Solyc00g500102.1.1"	0.434456845716918	0.972448640107789	2.00521094722755	0.484960767570273	0.627704175368527	1	0
"mRNA:Solyc00g153980.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g309530.1.1"	0.0547783497762702	-1.24934711740265	3.10628059958944	-0.40220034132389	0.687536591053132	1	0
"mRNA:Solyc00g164580.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g210860.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g025400.2.1"	0.301155440107326	0.542809158684256	2.12956660285878	0.254891844169408	0.798806635675787	1	0
"mRNA:Solyc00g022070.1.1"	0.0679189676712411	-0.213754555920079	3.11207686323008	-0.0686855001705258	0.945239960132044	1	0
"mRNA:Solyc00g022080.1.1"	0.0547783497762702	-1.24934711740265	3.10628059958944	-0.40220034132389	0.687536591053132	1	0
"mRNA:Solyc00g022090.1.1"	0.0299483072982167	-1.05299343889194	3.10869256482153	-0.338725498560965	0.734816529961341	1	0
"mRNA:Solyc00g022100.1.1"	3.67826330667337	-0.284556862861529	0.727005620263104	-0.391409440216635	0.69549461553021	1	0.900495958244938
"mRNA:Solyc00g500103.1.1"	151.647732667109	0.684952308561567	0.661058600823892	1.03614461366647	NA	NA	NA
"mRNA:Solyc00g500104.2.1"	0.114090848419534	-0.768453488478591	3.10628055265884	-0.247387019765754	0.804608718780308	1	0
"mRNA:Solyc00g500106.1.1"	2.94050715508206	0.0313325011300562	0.747127577369383	0.0419372836435474	0.966548694480623	1	0.807069382971534
"mRNA:Solyc00g500107.1.1"	1.43812869810548	0.735332158366325	0.961647218725868	0.764658956057296	0.444474652636033	1	0
"mRNA:Solyc00g500108.1.1"	0.514744287162693	-0.948294713055011	1.57539526259416	-0.601940818010002	0.547213532507055	1	0
"mRNA:Solyc00g281110.1.1"	0.0547783497762702	-1.24934711740265	3.10628059958944	-0.40220034132389	0.687536591053132	1	0
"mRNA:Solyc00g500109.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500110.1.1"	0.0547783497762702	-1.24934711740265	3.10628059958944	-0.40220034132389	0.687536591053132	1	0
"mRNA:Solyc00g500111.1.1"	1.51767241603728	0.00362600521781767	0.927260356416477	0.00391044995370109	0.996879920307997	1	0
"mRNA:Solyc00g500112.1.1"	2.27898036851539	-0.258559942559756	0.931004440969159	-0.277721492166676	0.781226161005183	1	0.391643017128441
"mRNA:Solyc00g142160.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g142170.2.1"	0.648677012852087	-1.23488781578921	1.42536243661881	-0.866367587684272	0.386288612622624	1	0
"mRNA:Solyc00g500113.1.1"	1.37632691885846	1.34299594943653	1.18799193436612	1.13047564599259	0.258275854862984	1	0
"mRNA:Solyc00g500114.1.1"	0.300518755588226	-0.964152123188152	1.67423607258158	-0.575875851068889	0.564699099439569	1	0
"mRNA:Solyc00g500116.1.1"	1.65983613287709	-0.842128227041569	0.806595144580951	-1.04405318169759	0.29646078518506	1	0
"mRNA:Solyc00g500118.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500119.1.1"	0.788736143337681	-0.124169604029242	1.1725445000382	-0.105897562118279	0.91566362834062	1	0
"mRNA:Solyc00g500120.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500121.1.1"	0.0679189676712411	-0.213754555920079	3.11207686323008	-0.0686855001705258	0.945239960132044	1	0
"mRNA:Solyc00g015600.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g500122.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160650.1.1"	0	NA	NA	NA	NA	NA	NA
"mRNA:Solyc00g160660.1.1"	0.0547783497762702	-1.24934711740265	3.10628059958944	-0.40220034132389	0.687536591053132	1	0
"mRNA:Solyc00g160320.1.1"	0	NA	NA	NA	NA	NA	NA
