	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79
MI_C_168hpi_root_157	0.60101235	3.7907233	4.7889314	-2.0714965	1.2786269	3.5134735	-0.8846992	2.0490417	-2.8197236	0.7240992	-1.7176126	-2.1912951	3.1199162	-0.046233326	0.13834065	-0.9123187	0.0970912	-1.3041233	-1.351043	0.20407823	-2.1581476	0.3504863	3.872782	0.7603395	-0.8083571	-0.2792666	-0.37083042	-1.5995164	-1.2286208	-1.6986747	-0.6917541	0.4635737	0.2137505	1.0624365	-1.5092266	-2.9906693	-0.4765153	-4.391799	-1.6387401	-0.09014362	3.3266902	0.6602665	1.9019424	3.1687021	-0.3420737	-2.548938	3.0994701	1.4412074	-0.019883156	-2.177619	6.305855	0.82056665	0.08038229	0.9045797	0.1989884	1.1031597	0.51158583	-0.23377243	0.7492016	1.1878985	3.6991012	1.7961863	-3.4387085	-3.529606	3.337846	-4.0949464	4.502259	-0.3577596	-0.020372778	0.5362482	-2.9748788	1.8093746	-3.7281318	-2.0107777	-7.7421885	1.416543	1.0037153	4.7977643	-1.3345925	3.118154
CF_I_72hpi_leaf_201	0.7233212	0.9040989	2.754121	-0.42294264	0.17210804	2.3625512	-0.067091465	-0.14945382	1.201215	-0.33979696	-0.5504357	-1.4070643	2.2880917	-1.0114764	-0.2729041	-1.5511591	-0.13922189	-0.7376712	-1.7086245	0.79168695	-0.2202537	-0.42621315	3.5822659	0.45069826	0.93609226	0.2826608	-1.8157793	-1.0411636	-1.1371888	-0.90212405	-2.493167	0.53516424	0.021140601	1.6943994	2.600618	-2.9016063	-2.0517812	-0.9428619	-0.13838154	-1.1910322	0.01851356	-0.95600855	1.950052	1.5993267	0.7034805	-0.24193054	-0.020831943	-1.1764841	0.83551824	0.52367234	0.98091626	-1.4496275	-0.24834804	0.8544259	-0.32269597	-0.020623744	0.61604965	-0.5806193	0.22394109	0.50087494	-0.522456	-0.6498833	-1.6261034	-1.853219	4.034654	-1.0355364	-0.86982656	0.9259056	0.98268193	1.1286285	-0.29289854	0.9017823	-0.14992607	-0.2647611	-0.63282526	-0.08504525	1.3096266	2.5510752	-1.1035943	-0.96544456
CF_I_72hpi_leaf_202	-0.10792023	-0.7663152	1.7010857	-2.301163	-0.9422182	1.4855515	-0.26632926	1.4239473	-0.77965164	1.110085	-0.62241983	-0.70395654	1.7984253	1.6870717	0.949582	-1.7797507	-0.14567998	1.0802871	0.411631	0.51995105	-1.8215953	-0.8649837	0.8579068	1.8797395	-0.39204586	0.06538318	-0.577646	0.7811818	0.863191	-1.1214811	-0.9929623	-1.8714685	-0.92588127	-0.5662098	-0.65719604	-0.123852015	-0.8336729	-0.8430953	0.1068818	1.168444	0.6050896	-0.91771615	2.7559004	-0.039471388	-0.38933742	-1.6950637	0.99394983	1.8988829	0.86630905	-0.31254104	3.908496	0.35613072	-0.021005955	0.8013402	-1.2681708	-0.52059245	1.109154	0.8029337	-0.450566	1.4933237	-0.9127893	-0.89545804	-0.26735598	-1.0857586	2.6264567	0.26295725	1.4681888	-0.111968994	0.010980099	0.5140569	-0.46020508	-0.74234694	-1.4927156	0.17943287	-1.1703748	0.84542084	1.3364408	0.9741255	-0.38057926	-0.0055988953
CF_I_72hpi_leaf_203	-0.61616904	0.17105627	2.4793398	-0.15529874	-1.4795675	-0.39362574	-2.3604925	0.074647546	0.56600595	0.006441012	1.4053578	-1.9975986	-1.3402421	-0.3816368	-1.2429175	1.8464984	-0.37468946	0.46294674	0.15741862	0.37358063	-0.20137689	1.04136	1.5976753	0.5932706	0.72703177	-0.0091436505	0.21647574	-0.74815995	-2.0022233	-0.81313413	-2.0029285	0.9873749	-1.8423136	1.0784602	-1.0866177	-0.49911106	-1.8601065	-1.1660696	1.0455713	0.13611907	1.1181618	-0.5283673	-0.056901455	-0.17758429	-0.25630978	-0.5610858	1.0436486	-0.8737849	0.8306767	0.5336132	1.3361734	0.48694506	0.8296753	0.8225757	0.3297122	1.0673776	-0.3268783	-0.312885	0.92364705	0.3735742	-0.14473714	-0.2257894	0.8622838	-0.46189642	2.4992187	0.6824573	-0.14429504	-0.04977499	-0.30868018	0.8404162	0.70752734	1.7364786	-0.7230879	0.68603253	1.2982862	0.49907154	1.9659066	0.54599494	-1.1091594	0.6558064
CF_C_72hpi_leaf_211	0.750685	-0.3677067	-1.139292	0.6320213	0.70435596	-1.2399638	1.390584	-1.2941211	0.4403957	-1.7015148	1.4016484	1.4047444	-3.2875552	0.9410675	0.1361857	1.0363163	2.1723604	-1.6413985	3.0314417	0.81166255	1.1790597	-0.5406165	-0.16221797	2.2540941	-1.3430226	0.77799857	3.1094804	1.2476948	0.68204886	0.0052762628	1.2540593	0.30712783	0.89018965	-0.8661586	-0.119545706	3.071391	2.4169588	0.9918122	-0.64298695	0.60792065	-1.5310557	3.0644095	-0.79955935	-0.8662813	-0.022641167	0.817203	-3.1310616	-0.46215945	-0.10282588	0.047702804	-2.1097631	0.4377712	-0.78197277	-0.5857385	2.734209	-1.0627004	0.18349153	1.0771694	-1.7145358	-3.1834567	-2.3710926	0.029360473	0.32222152	1.63908	-3.428703	0.20754021	-0.7744532	0.1993455	-0.79321426	1.4088151	1.3179489	1.176097	1.0556581	2.1200001	3.8405728	0.8007895	0.21935683	-0.70033085	4.544236	-0.44966
CF_C_72hpi_leaf_221	-0.9966463	-0.21841407	-2.4243512	2.3916006	0.3647424	-1.1937945	0.6290715	-1.8709315	-1.4313152	-0.8778098	0.94430864	0.3648165	-0.36465192	1.1900971	-0.066759795	-0.6747946	-1.0914742	1.4108711	0.41549554	0.3056951	0.43269503	1.3649259	-0.3682992	0.99447316	-0.7683886	1.7929815	-0.09052676	0.83324385	-1.8067212	0.83013785	0.843709	-2.353629	0.030534245	-0.4584601	0.62153006	2.594862	0.04827358	0.3390805	-1.6842983	-2.0537372	0.16052002	-1.2494308	-2.1083999	-0.8123008	-1.3799613	0.40340865	-0.76593953	0.26839086	0.34618756	0.3816164	-3.2781258	-1.2005609	-0.27175862	0.75365686	1.9063195	-0.280488	-0.2975936	-0.34862626	-1.015236	-3.2615092	-2.2604156	-1.3823527	0.1738357	0.8360204	-1.343489	0.7597351	-0.64808923	-0.9648492	-0.18283159	-0.567255	0.073771596	-0.035856813	1.1782631	1.1886083	2.2450035	1.0147212	0.59551144	-3.244836	-0.5780075	-0.52409834
CF_C_72hpi_leaf_223	1.2405002	-0.19368036	-0.070825666	1.0690945	-2.1223807	-1.9070523	-0.773373	1.1881443	0.5369468	1.3949578	1.58961	-0.68036574	1.3690462	0.84487957	-0.8293444	0.29272342	0.24377744	0.40151036	-0.8824079	0.08374584	1.4190985	-0.843441	-0.5026635	-0.035423797	-1.311321	0.8292536	-0.121478185	0.85294867	-0.4511634	-1.7552395	0.8309772	0.9622108	1.1958485	-4.9254026	-1.7606812	0.44781765	-0.7605189	1.5683901	-0.08652271	0.7744104	0.4930722	-0.6151979	-2.5920076	0.14115715	0.078160465	-0.56601983	-0.25700894	-0.5479251	-0.88787675	-0.27524865	-2.552226	1.9774067	-1.1983446	-1.0797747	1.9255323	-0.19078001	-0.28825283	-0.46793926	-0.17954414	-0.22496477	-1.4074762	-0.6762627	0.8192587	-0.9811487	0.3780593	1.1071175	-1.3793471	2.1996157	-0.50934994	0.505455	0.3712977	-0.10307649	0.019559562	-0.92879635	-0.17271495	0.6326988	-0.45649984	0.14082134	0.12196076	-1.7311418
PI_I_72hpi_leaf_686	-1.4748578	0.76918614	-6.8526917	2.991479	-0.8345715	-2.442395	0.29920006	-0.5762261	-0.57863945	-0.60496354	2.1289325	2.428814	-4.5413733	1.0246838	-0.6147885	0.7360376	2.0143209	-4.2388687	-0.44038975	-0.028452527	0.86408925	-0.120747715	-3.6497803	-0.40820444	-0.54961455	1.660382	1.8708856	1.44723	0.35499668	1.2549474	3.390386	0.28965443	0.8237915	-0.33502078	-0.53156906	4.5715475	0.7394122	2.7754245	-0.2643376	-0.20912635	-3.1801624	1.4866636	-0.8237586	-2.9869308	1.705614	0.71234214	-0.9345834	-1.8414329	-1.0888865	1.5376532	-4.7085247	-0.59220266	0.09471327	0.0501976	-0.26207954	0.7693524	-0.59113926	0.4098785	-3.0145206	0.49632123	-1.9080915	-0.62593496	1.0899637	2.7913675	-5.5200915	-1.3303527	-4.17413	0.011707425	-0.98047364	-2.7324305	2.1598153	1.0367411	1.9217412	2.8161118	3.6567814	-1.4013402	-1.6314799	-3.4801412	2.06289	0.79311395
PI_I_72hpi_leaf_687	-1.2176696	-1.978108	-3.65247	2.5853496	0.5286831	-2.5979571	-1.6023695	0.8974118	0.44913298	1.154541	1.5092094	0.6911747	-0.9574695	0.94464636	-0.19523397	-0.3271321	1.1541276	-1.5852419	-0.04334849	-0.1325427	0.16387528	0.024089158	-3.0271573	0.6013281	1.4947498	0.9101036	-0.72010237	-0.0166865	0.3418641	0.31354886	2.999145	-1.4440665	-0.44663128	-0.14332992	0.41909856	1.2425992	1.4987319	2.0784056	-0.60998094	0.8629254	-1.838587	-1.033421	-1.6243324	-6.4682646	-0.10424936	0.66012424	1.4753422	0.274597	0.8562393	0.6042367	-3.9229448	-1.2384984	1.2591822	1.3001051	0.124326736	-0.4908387	-2.329015	-1.7060912	-0.35751244	1.1782066	0.79026127	-2.4019976	0.13944995	2.4766483	-4.212623	-0.27724895	-3.406044	-0.44700503	-0.60689867	-0.15013433	1.5132704	-0.6185479	0.07840234	1.0408361	2.8272471	1.7171186	-1.0537726	-4.074608	1.3280998	1.7196106
PI_I_72hpi_leaf_690	-1.6926283	-0.4463992	-3.8572772	-2.0685773	0.37594438	-5.181791	-0.9660891	-2.1668448	-0.78089595	-0.2665128	2.9427252	3.8424811	-2.421803	1.0016352	-0.011232436	-0.95231843	0.6734572	-1.8220024	1.7411793	-1.0922967	1.6191474	-0.08753303	-5.0951853	-1.4530257	-0.987174	-0.7588817	2.678307	0.14899552	-0.16059026	1.2137555	3.1255786	-0.34010357	-0.7475058	0.6223462	-0.055463552	4.8030787	0.8102073	1.7131202	0.065622956	0.17392175	-3.430291	1.0748777	-2.433001	-0.79087067	0.8540911	2.559959	-2.5138142	-1.5423023	2.1320038	1.2659224	-5.6164017	-3.7662892	0.15730822	-2.4945345	0.13254982	-1.1614828	-0.9680432	0.009595633	-1.7094669	-2.3970404	-2.6887515	-1.1978189	3.0819483	4.2277846	-5.07734	-0.34966302	-4.5853076	-2.1732907	-2.841638	-3.2827513	2.5363705	1.4872336	0.13224244	2.517392	5.4844117	-0.22555482	-0.104714274	-5.004374	-2.1258473	1.1182258
PI_I_72hpi_leaf_691	-1.2227519	0.23140001	-3.9319372	1.3073306	0.8904326	-1.5747788	-1.483674	-0.25984764	-1.7422545	-0.006171882	1.0855391	1.1934904	-3.1119947	-0.55395865	-0.1593472	0.3519435	-0.3962164	-2.0011876	2.2050872	-0.36729515	1.7495666	-0.3286231	-2.2387059	0.48111987	-0.9177677	-1.9941176	2.18051	0.58212924	-0.42029965	1.562428	2.621323	-0.3341986	0.4642413	-1.1613218	0.024207592	2.6318548	1.8966204	1.3395854	1.2803822	-0.5080223	-2.4590633	1.2722607	-2.367957	-1.1111386	1.4050047	2.5440145	-3.5382986	-2.997047	-0.022043288	1.1137509	-4.479025	-0.18637776	0.5701637	-1.1239434	-0.026548594	-1.3445506	-0.54821587	-0.6001583	-1.2115651	-0.05949931	-2.685556	0.22391742	2.6223445	2.784273	-3.9046004	0.19702312	-1.1494788	-0.13029553	-0.068648696	-2.2988677	-1.0423427	-1.2734144	0.8233938	1.9654062	2.0259447	-1.8154063	-1.702712	-2.4559124	2.4864223	4.5366592
PI_I_72hpi_leaf_692	-0.8197079	-1.598732	-6.558403	2.9191127	-0.91133773	-3.85371	-2.2677534	-1.7618997	-1.0978585	1.1916174	1.7255962	2.8887863	-2.5802035	1.3211232	-0.019721717	0.87463117	0.329599	0.9012381	1.0186474	-0.8779925	0.94868445	2.860455	-2.6581438	-2.848884	-0.7881077	0.6983198	1.3893569	-0.28536385	-0.1824376	2.3006601	3.0790915	1.0963006	0.5826185	-1.3408028	-1.4829144	3.8252995	2.3564248	3.4255686	0.167211	0.2339145	-3.3153706	1.5561359	-2.170035	-3.8939264	1.8815348	0.47990096	-2.005991	-2.1690812	-1.577859	0.5426435	-5.0610414	0.9890772	-0.69161606	-2.2820177	-1.3083253	0.7471646	-0.90184027	-0.32050282	-1.634885	-2.149918	-2.6749961	-1.4362665	1.7434924	4.5585346	-5.5442224	0.22587505	-1.964659	-1.2128584	-1.2581035	-3.4265492	4.5952597	-0.3784813	3.105937	1.6270149	6.364811	-1.4425188	-0.7944821	-3.5301704	2.8663025	-3.8707583
PI_I_72hpi_leaf_693	0.8834847	-0.6801748	-2.084249	-1.5830097	0.37955487	-3.196489	0.08068225	-0.5625694	-0.10569644	0.23977542	1.5568658	1.0426253	-1.4234475	0.347706	0.47577465	-2.3396518	1.7207202	-0.16595691	1.1254684	0.076752275	-0.71000576	0.20775752	-3.2015767	-0.7910654	-0.7884778	0.93717223	-1.682641	0.8688459	-0.38313958	1.8851678	1.6896443	1.5004213	-1.4137797	-0.2764532	-0.34432206	4.0820208	0.34156173	1.3319284	1.6251583	-0.20933315	-2.811526	3.352313	-3.2312245	-1.9699607	0.8452233	2.5744553	-2.0331945	-1.7921233	-2.678844	-0.07453239	-4.118974	0.3281318	-0.17355818	-1.6014037	-0.40537798	0.3891785	-0.37383273	-0.99717605	-0.43664846	-1.2623856	-1.0550591	-0.87755084	2.2649317	2.4576454	-3.8994808	-0.38664472	-2.245456	-0.1775085	-0.90533507	-2.2657204	1.3825574	0.6562484	1.0279008	4.3095055	3.063833	-2.8945575	-0.3282379	-4.231729	1.0192661	-0.1444897
PI_C_0hpi_leaf_694	0.1714729	1.5741326	-3.503419	1.4867209	-0.33995792	-0.9832467	-0.36395818	-0.83419055	-1.0007585	-1.2997487	1.8551235	2.037256	-2.4856398	0.009997491	-1.5638489	-0.75026894	0.7212169	0.45734394	-1.3028679	-0.6785252	0.3951577	-0.21858604	-1.3111274	1.0016856	-2.1487427	-1.0606029	0.1140047	-0.18602511	-0.4546092	0.7544856	0.36023366	0.081278086	0.0630611	1.6900265	0.39710104	2.9032576	1.2177308	1.4982713	1.1318812	-0.34855306	-1.3404219	2.0933342	-1.682413	-2.282319	-0.2175108	0.35706186	-3.0842638	-1.4988089	-2.4930134	-0.64572716	-3.856541	-1.8652498	-0.07297267	-2.3062408	0.94509846	-1.9000973	0.3159014	0.27528915	0.16004801	-0.22742596	-1.9303443	-0.43243882	1.1314638	2.1043804	-3.902709	0.08838731	-1.8450348	-2.0693655	-1.0587423	-1.7593222	0.39859164	1.0524234	2.840953	2.1008518	2.27563	-2.222727	-0.701952	-2.6346517	0.7299259	1.3549719
PI_C_0hpi_leaf_695	-2.413961	0.48035488	-2.2506669	3.7896276	-0.290716	-2.5244431	0.015981495	-2.100344	-0.8022397	1.9781132	2.8978257	0.2326616	-1.6823462	-0.7227543	-0.49659413	1.46122	1.9344721	-3.4082046	2.3851953	1.1746216	0.2650854	0.2752407	-1.0375506	2.0015254	-2.3593528	-1.2923007	0.9632295	-1.212976	-1.5170346	0.32046056	0.84781945	-0.6982276	0.3016141	0.15283227	0.3048867	0.6804459	-0.84184045	2.493951	0.16834548	0.6316925	-2.1881516	-2.6897516	-1.0638304	-0.9092424	1.2571232	2.447616	-2.0543628	-1.5093901	-2.314003	0.35124752	-3.2909763	0.8056936	0.26388478	-3.1823483	0.36032462	-2.1700053	-1.8367196	0.74886626	-0.32760546	0.11729087	-1.7456934	-0.8648263	1.3677602	-0.5326686	-3.402538	0.12926172	-1.5060923	0.015603393	-1.4979713	1.686346	0.91862524	-0.4846787	1.8765094	2.294634	1.9496346	0.32519603	-1.4992695	-2.0845792	3.1512933	1.3240616
PI_C_0hpi_leaf_696	0.4273696	-1.1014863	-1.4165751	0.012746453	0.061609253	-1.8868777	0.2007598	-0.58915186	-0.11809927	2.8531349	0.9061018	1.2118508	-2.3545797	-0.47778335	-1.3505933	-1.0403581	-1.7723273	-1.0965402	1.9194621	1.381838	0.4250757	-0.19327772	-0.28248584	-0.070872724	-1.6041832	-0.37993407	0.56914186	1.2135226	-0.074778706	1.2149198	0.8899279	-1.1087873	-1.0124278	-0.9348315	-1.1535875	0.35142207	-0.3392557	2.1358755	-0.32041925	0.21459529	-1.8435253	2.1994448	-2.4676762	-1.1061112	-1.0614843	1.8368604	-0.32498205	-1.878234	-1.0519063	0.8626342	-4.013575	0.17345464	-1.7213187	-0.26275015	2.3564315	-0.49985617	-1.9223677	0.4682887	-2.461459	-0.14484045	0.26990402	0.16635436	2.8175347	1.1733139	-2.7811744	0.008534633	-0.4198979	0.3444864	-0.44754326	-3.9199657	1.5589086	-0.6804936	-0.3019874	2.4857516	1.863342	3.7298431	0.93579245	-2.5352168	2.8093178	-2.0115
PI_C_0hpi_leaf_697	1.0597723	-2.2665088	-3.0019882	2.414452	-0.41296983	-1.7005843	-0.19821474	-0.8121467	-2.3611858	-0.20264246	0.9650779	2.8549142	0.28700817	0.5658426	-1.3344467	1.5361836	1.6610632	2.0668094	0.87838846	-2.1909072	0.6241646	-0.39063358	-2.1440983	-0.9079693	-0.44944823	-0.33816528	-0.59209263	-1.3410692	-0.24246609	0.7449194	1.1659726	-1.6177921	0.59078395	-0.77688664	-1.6232661	1.9664172	-0.73578346	1.1925237	-0.90425485	0.20078689	-1.1431668	2.2087183	-1.5967225	-1.4720762	-0.9388571	-1.1239098	-0.95118445	-0.02231592	0.061622858	0.7407366	-3.5772827	-1.5666724	-0.98135144	-1.9205662	2.1078827	-0.19677395	-0.575239	0.66977286	-1.3369119	1.203121	-0.6448798	1.9511504	1.8212755	0.78789693	-3.5069788	-0.1208784	-2.6530442	2.156405	-0.3687103	2.4356854	0.8717494	0.57886326	0.6214011	2.1720831	2.2436068	-2.499155	-0.6253371	-3.0810409	-1.726594	-2.071002
PI_C_0hpi_leaf_698	-1.7193563	-0.5037103	-2.5503678	-0.09553206	1.773646	-1.1910651	-0.020842075	0.21002218	1.3856857	-0.34416932	2.8789744	1.1078886	-0.20262313	2.0229654	0.59928817	-1.1155052	0.07666445	2.5762002	-0.029958397	-0.6489571	-0.0360353	-3.2096817	-0.45200384	-1.9645531	0.23542899	-0.16252363	0.8248987	-0.253928	-1.5552785	1.7177315	-1.2207308	0.2652117	2.5476532	-1.2609749	1.2655699	2.2185884	0.30238432	0.5380181	-0.7130209	-0.20771101	0.5982274	-0.7016305	-1.7602082	-0.23351377	-1.4830073	-0.033872113	-1.1621404	-1.1541773	-0.74315286	0.7157995	-2.2339756	-0.29780456	0.36735165	-0.70337486	-1.0312557	-1.4864476	-0.73762107	1.3340718	1.2279513	-1.5181563	-4.1857195	-1.1148511	0.6323511	-0.091697216	-2.4681327	1.3947301	-0.81998134	1.3096435	-0.98268306	1.8169367	1.4263899	-0.030587018	0.68943965	0.5055986	1.4529805	-1.9674442	-2.3526719	-2.0916698	-1.6188371	1.648399
PI_C_0hpi_leaf_699	-0.6638129	-0.9969669	-3.3189352	-2.574854	-3.4222612	-0.35729074	-0.30810088	-1.4901316	-0.6601403	1.7570597	1.9074776	0.6189935	-2.227469	-1.0180545	0.9654647	-0.51374596	1.3810468	-1.161196	1.752976	-1.7918966	0.8099101	1.5095383	-1.6142752	-0.54457664	-0.6868881	0.2181886	-0.73564386	0.097839504	-0.53879833	-2.316196	-0.34120238	-1.1758579	-0.34724602	-1.4864808	-0.6778193	0.5515231	-0.56162876	1.577382	-0.96193063	-0.14624038	-1.7122563	0.31275573	-1.820981	-1.6677449	0.09771621	-0.2910663	-0.71310794	-0.694162	-0.33404112	0.06657002	-4.2969966	-1.4484817	1.4054068	-1.815908	1.8600036	2.0523448	0.1127699	0.009858489	-0.94654024	-0.29995036	-0.025944948	-1.6835191	1.7605629	0.7412605	-4.6829658	-0.06707831	-1.4109771	-0.406487	-3.6214862	-0.68759114	3.4448333	0.050728124	0.6394656	3.5081112	1.9432871	0.05024177	-1.9737273	-2.1313834	2.9576113	1.5560606
PM_I_408hpi_root_355	1.70781	-1.3222995	2.8951871	-0.9875616	-2.3962824	2.0894165	0.08043972	2.0313263	0.09225696	-0.61620057	-1.6204047	-1.8897251	1.4309781	-0.5677661	4.165822	-0.42855623	0.04755652	0.5365783	-0.5894501	0.41198313	-1.1080081	-0.75680506	-0.2239672	0.56750906	1.0662208	0.88453275	-0.446355	0.9121688	0.12533808	-0.90176386	-1.521976	-1.2963626	-1.6575862	3.3433542	0.6197467	-2.93318	0.11866212	-1.3855169	1.4865308	1.7399392	2.4246228	1.6718587	2.49906	3.3118446	1.4094515	-0.48881882	-0.123200655	0.9507461	1.4987676	-0.89990526	0.90011907	0.84354573	2.117623	1.0530918	0.43380582	1.5348845	0.6754184	-1.0031861	0.35200837	0.7526363	0.051380098	1.5499451	-4.2119946	-2.1572347	4.181791	-1.8080857	2.5282385	0.6665726	0.3263899	0.8966263	-1.762143	0.4490996	-1.1172817	-1.0017439	-1.752632	-0.4070522	1.6440663	1.8780855	-1.090313	0.5048684
PM_I_408hpi_root_356	0.8212764	-0.2843095	2.0002286	-0.050397128	-1.1046745	1.3618811	0.8139748	-0.11021426	0.94712585	-1.1821005	0.38334888	-1.8434083	2.031667	0.42021328	-2.555924	0.06735416	-2.636536	0.9677253	-0.8273103	-0.28327668	-3.4034348	-0.10558313	0.5203173	0.16114154	0.557901	0.042138234	-0.70227456	0.8294746	1.5976956	-1.2421973	-1.3943746	0.6761822	0.7546749	1.0869435	0.21489142	-2.5217092	0.044751883	-0.70362055	0.8356936	1.0163518	2.417481	-1.1898162	3.073063	0.9522018	1.0321255	0.8455384	1.0489862	0.3901642	-0.840994	0.95635915	4.9355936	0.43505448	0.7067571	-0.61104655	0.27101514	-0.37904721	-0.011137724	-0.5020363	0.6066917	1.975931	-0.10078898	0.2704426	-3.7045534	-1.8447789	-0.5712104	1.2667928	1.0372744	-0.6363149	0.4724602	1.7560507	-0.59335494	-0.33833897	-0.33649004	-1.6180626	-1.4016966	-1.0854311	2.6318383	1.9455173	-0.6137568	1.7085994
PM_I_408hpi_root_357	1.3793625	0.41217887	2.0909681	-0.12354395	-0.4003749	0.10780144	0.20898736	0.25266832	0.98073435	-0.44889724	0.18331796	-2.7388577	1.1534956	-0.23594671	1.824229	-0.49656063	-1.3102908	-0.032754302	-1.5932454	-1.4075785	-0.9373762	0.65952885	0.2026946	0.4883397	1.3748531	-0.08604094	0.24631259	0.548744	-0.6351913	0.50302184	-2.2378182	-0.48381793	-0.5346777	1.4339273	0.2993246	-1.8632804	-1.9525437	-0.3557358	1.8873513	-2.167798	1.1732894	-0.8244809	1.6674006	1.29005	0.18252732	0.9895445	0.62159157	0.93333656	0.42150646	3.304633	3.3624356	-0.079278946	-1.0315905	-0.1927551	0.17770833	0.17624885	0.3602047	-0.9501153	0.38809815	-0.49533284	-0.8049434	1.0443448	-0.3464845	-2.1388245	6.468355	-0.49387312	2.4967694	0.9963489	0.55584294	2.009645	-1.5229468	-0.78028816	-0.4356386	-2.088514	-0.3322792	0.061853968	1.1949179	0.62741786	-0.22045958	-1.0219871
PM_I_408hpi_root_358	1.2717535	-1.1169722	1.4909554	-0.46873587	-0.39853275	-0.46311593	0.024123713	0.91634965	1.7868793	-0.7361724	1.132025	-1.1489983	0.296467	-0.42486537	0.9624251	0.749131	-1.4747458	-0.42222625	-0.81680274	1.2131912	-0.38239473	0.35261372	4.3009973	0.28401995	0.71661305	0.43302017	0.1297924	-0.6701415	1.9114504	0.7578405	-1.8420248	-1.090828	-1.9087584	-1.8100958	-0.061659366	-1.3777094	-1.3418106	0.18123722	0.31608412	-2.1382952	1.2799661	0.19271684	1.6868054	1.5056505	2.5943792	-0.08374126	0.10946253	-0.71488816	-0.8605043	0.4616716	4.700674	2.711115	1.1180413	1.6381071	0.35226315	1.4719446	-0.83572507	-0.4512763	-0.56756294	-0.5414628	-0.82567686	0.05281271	0.013253927	-2.1567197	4.981333	-0.7823086	1.3199186	0.8165774	-0.024792314	1.4367256	-0.8509064	0.8438466	-0.047178745	0.0022894144	-0.5769155	-0.61671907	3.6521711	1.7197968	0.22846857	1.0797497
PM_I_408hpi_root_359	-0.52891874	-1.2581946	2.035982	-1.3125911	-0.5256181	1.0561107	0.024222553	-0.73928404	0.5074171	0.055412278	-0.33286345	-1.1825662	0.8647305	-0.6695359	-1.0537357	0.50823075	0.4985873	-0.29213518	-1.9301798	0.7905433	1.2449026	-0.6820539	2.7325892	0.78377354	1.9967158	0.35459873	-0.66549075	-2.017898	1.5334008	-1.2352298	-2.6538763	-0.7757739	1.1114694	3.015986	-1.1181779	-2.340083	-1.367327	-0.06776065	1.3358958	1.243452	1.9285948	-1.5471742	0.9794067	2.5134106	2.0179236	0.21479319	0.048920274	1.7142463	-2.0777116	-0.68490684	3.3200827	1.1802429	-0.15734741	0.9216894	1.0892351	-0.21931195	0.9970706	-0.97687244	-1.0465437	0.6309751	-0.7414961	1.1344271	0.6825689	-1.3135912	4.0201335	-0.32465225	-0.1906743	-1.68026	-0.5920788	0.4835809	-3.4225185	-1.1591746	-1.2610124	-1.8223925	0.24355638	-0.35038364	0.8652512	0.55074847	-0.3652627	-0.23061806
PM_I_408hpi_root_360	-0.779755	-1.1693119	2.460666	-0.53943855	1.0610206	0.0091097355	-0.79692256	0.45655715	0.76002586	-0.5483335	-1.418261	-1.5840142	-0.25409627	-0.49931592	1.5951287	-0.036314964	-0.84719455	0.19968393	-1.8165052	-0.7518223	-0.4032684	-0.47617346	1.0242872	-1.2375618	0.056064725	-0.06992833	-0.35071757	-0.75706434	1.9110085	-0.46245342	-3.2893908	-0.31198114	-2.3096771	0.35005575	0.9115775	-0.7854915	-0.8378283	-0.38138512	0.10380584	-3.0572374	2.8295972	-1.1794494	3.5425303	2.8543518	0.9096423	0.6676069	1.4496692	-0.69359964	1.6759652	1.2082231	-0.58669984	0.5285925	1.4341733	0.839813	0.26971814	-0.36432892	-0.014843404	1.5323503	-0.27829805	0.342358	-0.85675377	1.3197585	-1.5073278	-2.0978036	2.3506296	0.56711805	1.386573	-0.4755657	0.19067726	1.5705671	-0.48059553	-0.62846434	-1.3631704	-2.082668	-1.021416	-0.46821213	2.350996	1.9076664	-0.88351285	0.15468797
PS23_I_408hpi_root_361	1.1854022	0.58806914	2.5687575	-0.8134473	1.7293713	0.54140234	-2.5038471	-0.43962073	0.645927	0.96350443	-1.4923844	-1.2416353	0.80779827	-0.24327151	-1.2749356	0.69772834	-0.22037059	0.13246411	-1.2570529	0.37543416	0.2051062	-1.0139033	4.2825336	-1.2235539	0.8411709	-0.2999166	-0.23517323	0.36384922	2.314695	0.08515686	-3.7659624	0.935119	-0.3881843	1.9661964	-0.6479285	-3.6045249	-1.2429502	-1.3185422	0.8869324	1.3875328	1.6810051	-0.6601914	1.0602113	1.3638165	0.44419277	-0.10390082	0.33362877	2.0049403	1.6745996	-0.19597934	0.9765425	1.4144946	-0.23546982	0.67691994	-0.3407005	-1.0830805	0.55909276	-0.55856514	0.3505175	-0.87341166	-0.55969447	0.7104201	-3.78893	-2.2310028	4.7945547	1.7997057	2.094623	-0.13288486	0.9215808	1.1551473	-1.7986991	0.43507874	-1.8459055	-1.2938612	-0.18030608	0.3608592	-0.6847632	2.8564858	-1.8118706	0.33124375
