tf.name	target.name	reg.evidence
Solyc06g051840	Solyc12g010900	motif, motif_CE
Solyc06g051840	Solyc12g007130	motif, motif_CE
Solyc06g051840	Solyc12g007110	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc12g005500	motif, motif_CE
Solyc06g051840	Solyc11g072820	motif, motif_CE
Solyc06g051840	Solyc11g072470	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc11g072410	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc11g072080	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc11g072070	motif, motif_CE
Solyc06g051840	Solyc11g072030	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc11g071800	motif, motif_CE
Solyc06g051840	Solyc11g069090	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc11g068900	motif, motif_CE
Solyc06g051840	Solyc11g068870	motif, motif_CE
Solyc06g051840	Solyc11g068830	motif, motif_CE
Solyc06g051840	Solyc11g067280	motif, motif_CE
Solyc06g051840	Solyc11g066140	motif, motif_CE
Solyc06g051840	Solyc11g066020	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc11g045480	motif, motif_CE
Solyc06g051840	Solyc11g042640	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc11g039830	motif, motif_CE
Solyc06g051840	Solyc11g030730	FunTFBS, motif
Solyc06g051840	Solyc11g019960	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc11g017300	motif, motif_CE
Solyc06g051840	Solyc11g013270	motif, motif_CE
Solyc06g051840	Solyc11g011010	motif, motif_CE
Solyc06g051840	Solyc11g010560	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc11g007910	motif, motif_CE
Solyc06g051840	Solyc11g007770	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc11g006760	motif, motif_CE
Solyc06g051840	Solyc11g006700	motif, motif_CE
Solyc06g051840	Solyc11g006080	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc11g005280	motif, motif_CE
Solyc06g051840	Solyc11g005130	motif, motif_CE
Solyc06g051840	Solyc11g005050	motif, motif_CE
Solyc06g051840	Solyc11g005020	motif, motif_CE
Solyc06g051840	Solyc10g086120	motif, motif_CE
Solyc06g051840	Solyc10g085970	motif, motif_CE
Solyc06g051840	Solyc10g085800	motif, motif_CE
Solyc06g051840	Solyc10g085450	FunTFBS, motif
Solyc06g051840	Solyc10g085410	motif, motif_CE
Solyc06g051840	Solyc10g085050	motif, motif_CE
Solyc06g051840	Solyc10g083760	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc10g081350	FunTFBS, motif
Solyc06g051840	Solyc10g081040	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc10g080530	motif, motif_CE
Solyc06g051840	Solyc10g080320	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc10g080130	motif, motif_CE
Solyc06g051840	Solyc10g079850	motif, motif_CE
Solyc06g051840	Solyc10g079500	FunTFBS, motif
Solyc06g051840	Solyc10g054570	motif, motif_CE
Solyc06g051840	Solyc10g051340	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc10g050890	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc10g050850	motif, motif_CE
Solyc06g051840	Solyc10g049580	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc10g045180	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc10g008850	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc10g006860	motif, motif_CE
Solyc06g051840	Solyc10g006140	motif, motif_CE
Solyc06g051840	Solyc09g098530	motif, motif_CE
Solyc06g051840	Solyc09g097850	motif, motif_CE
Solyc06g051840	Solyc09g092100	FunTFBS, motif
Solyc06g051840	Solyc09g092070	motif, motif_CE
Solyc06g051840	Solyc09g091420	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc09g091230	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc09g090830	FunTFBS, motif
Solyc06g051840	Solyc09g090180	motif, motif_CE
Solyc06g051840	Solyc09g090080	FunTFBS, motif
Solyc06g051840	Solyc09g089740	FunTFBS, motif
Solyc06g051840	Solyc09g075560	motif, motif_CE
Solyc06g051840	Solyc09g075500	motif, motif_CE
Solyc06g051840	Solyc09g072970	motif, motif_CE
Solyc06g051840	Solyc09g064840	motif, motif_CE
Solyc06g051840	Solyc09g061430	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc09g059310	motif, motif_CE
Solyc06g051840	Solyc09g018960	motif, motif_CE
Solyc06g051840	Solyc09g015830	motif, motif_CE
Solyc06g051840	Solyc09g011250	FunTFBS, motif
Solyc06g051840	Solyc09g011030	FunTFBS, motif
Solyc06g051840	Solyc09g010840	motif, motif_CE
Solyc06g051840	Solyc09g010650	motif, motif_CE
Solyc06g051840	Solyc09g010570	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc09g009990	FunTFBS, motif
Solyc06g051840	Solyc09g009440	motif, motif_CE
Solyc06g051840	Solyc09g009140	motif, motif_CE
Solyc06g051840	Solyc09g005870	FunTFBS, motif
Solyc06g051840	Solyc09g005710	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc08g082590	motif, motif_CE
Solyc06g051840	Solyc08g079590	motif, motif_CE
Solyc06g051840	Solyc08g079010	motif, motif_CE
Solyc06g051840	Solyc08g078990	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc08g078320	motif, motif_CE
Solyc06g051840	Solyc08g077450	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc08g075950	motif, motif_CE
Solyc06g051840	Solyc08g075160	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc08g074660	FunTFBS, motif
Solyc06g051840	Solyc08g074520	motif, motif_CE
Solyc06g051840	Solyc08g068050	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc08g067590	motif, motif_CE
Solyc06g051840	Solyc08g067370	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc08g067190	motif, motif_CE
Solyc06g051840	Solyc08g066140	motif, motif_CE
Solyc06g051840	Solyc08g065230	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc08g061880	motif, motif_CE
Solyc06g051840	Solyc08g059660	motif, motif_CE
Solyc06g051840	Solyc08g023500	motif, motif_CE
Solyc06g051840	Solyc08g008170	FunTFBS, motif
Solyc06g051840	Solyc08g007370	motif, motif_CE
Solyc06g051840	Solyc07g066560	motif, motif_CE
Solyc06g051840	Solyc07g066190	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc07g065540	motif, motif_CE
Solyc06g051840	Solyc07g065470	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc07g064520	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc07g064340	motif, motif_CE
Solyc06g051840	Solyc07g064280	motif, motif_CE
Solyc06g051840	Solyc07g064230	motif, motif_CE
Solyc06g051840	Solyc07g063900	motif, motif_CE
Solyc06g051840	Solyc07g063510	motif, motif_CE
Solyc06g051840	Solyc07g056530	motif, motif_CE
Solyc06g051840	Solyc07g055130	motif, motif_CE
Solyc06g051840	Solyc07g054810	motif, motif_CE
Solyc06g051840	Solyc07g049560	motif, motif_CE
Solyc06g051840	Solyc07g049390	motif, motif_CE
Solyc06g051840	Solyc07g049190	motif, motif_CE
Solyc06g051840	Solyc07g043620	motif, motif_CE
Solyc06g051840	Solyc07g042970	motif, motif_CE
Solyc06g051840	Solyc07g041750	motif, motif_CE
Solyc06g051840	Solyc07g021700	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc07g020870	motif, motif_CE
Solyc06g051840	Solyc07g017660	motif, motif_CE
Solyc06g051840	Solyc07g008190	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc07g006820	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc07g006360	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc06g084470	motif, motif_CE
Solyc06g051840	Solyc06g084040	motif, motif_CE
Solyc06g051840	Solyc06g083250	motif, motif_CE
Solyc06g051840	Solyc06g083200	motif, motif_CE
Solyc06g051840	Solyc06g082990	motif, motif_CE
Solyc06g051840	Solyc06g076050	FunTFBS, motif
Solyc06g051840	Solyc06g074050	motif, motif_CE
Solyc06g051840	Solyc06g072830	motif, motif_CE
Solyc06g051840	Solyc06g069520	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc06g067990	motif, motif_CE
Solyc06g051840	Solyc06g066790	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc06g062990	motif, motif_CE
Solyc06g051840	Solyc06g053750	motif, motif_CE
Solyc06g051840	Solyc06g053310	motif, motif_CE
Solyc06g051840	Solyc06g051660	FunTFBS, motif
Solyc06g051840	Solyc06g050920	motif, motif_CE
Solyc06g051840	Solyc06g048470	motif, motif_CE
Solyc06g051840	Solyc06g007780	motif, motif_CE
Solyc06g051840	Solyc06g007620	motif, motif_CE
Solyc06g051840	Solyc05g054730	motif, motif_CE
Solyc06g051840	Solyc05g054210	motif, motif_CE
Solyc06g051840	Solyc05g053490	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc05g052720	motif, motif_CE
Solyc06g051840	Solyc05g052420	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc05g051340	FunTFBS, motif
Solyc06g051840	Solyc05g047390	motif, motif_CE
Solyc06g051840	Solyc05g044620	motif, motif_CE
Solyc06g051840	Solyc05g026380	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc05g015500	motif, motif_CE
Solyc06g051840	Solyc05g012480	motif, motif_CE
Solyc06g051840	Solyc05g010250	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc05g009890	FunTFBS, motif
Solyc06g051840	Solyc05g009400	FunTFBS, motif
Solyc06g051840	Solyc05g009390	FunTFBS, motif
Solyc06g051840	Solyc05g009350	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc05g009320	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc05g009150	motif, motif_CE
Solyc06g051840	Solyc05g008560	motif, motif_CE
Solyc06g051840	Solyc05g007830	FunTFBS, motif
Solyc06g051840	Solyc05g007590	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc05g006530	motif, motif_CE
Solyc06g051840	Solyc05g006120	motif, motif_CE
Solyc06g051840	Solyc05g005590	motif, motif_CE
Solyc06g051840	Solyc05g005020	motif, motif_CE
Solyc06g051840	Solyc04g082480	motif, motif_CE
Solyc06g051840	Solyc04g082000	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc04g081890	FunTFBS, motif
Solyc06g051840	Solyc04g081530	motif, motif_CE
Solyc06g051840	Solyc04g081280	motif, motif_CE
Solyc06g051840	Solyc04g081050	motif, motif_CE
Solyc06g051840	Solyc04g080390	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc04g080380	motif, motif_CE
Solyc06g051840	Solyc04g080190	motif, motif_CE
Solyc06g051840	Solyc04g079690	motif, motif_CE
Solyc06g051840	Solyc04g079230	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc04g078420	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc04g077940	motif, motif_CE
Solyc06g051840	Solyc04g077870	motif, motif_CE
Solyc06g051840	Solyc04g077130	motif, motif_CE
Solyc06g051840	Solyc04g076850	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc04g076290	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc04g076010	motif, motif_CE
Solyc06g051840	Solyc04g074710	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc04g074280	motif, motif_CE
Solyc06g051840	Solyc04g072230	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc04g071920	motif, motif_CE
Solyc06g051840	Solyc04g071040	motif, motif_CE
Solyc06g051840	Solyc04g064750	motif, motif_CE
Solyc06g051840	Solyc04g063370	motif, motif_CE
Solyc06g051840	Solyc04g056280	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc04g054170	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc04g049660	motif, motif_CE
Solyc06g051840	Solyc04g026220	motif, motif_CE
Solyc06g051840	Solyc04g016160	FunTFBS, motif
Solyc06g051840	Solyc04g009870	FunTFBS, motif
Solyc06g051840	Solyc04g008790	motif, motif_CE
Solyc06g051840	Solyc04g008450	motif, motif_CE
Solyc06g051840	Solyc04g007510	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc03g122300	motif, motif_CE
Solyc06g051840	Solyc03g120170	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc03g119990	motif, motif_CE
Solyc06g051840	Solyc03g119450	motif, motif_CE
Solyc06g051840	Solyc03g118570	motif, motif_CE
Solyc06g051840	Solyc03g117760	motif, motif_CE
Solyc06g051840	Solyc03g117680	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc03g117570	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc03g116990	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc03g114040	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc03g113870	motif, motif_CE
Solyc06g051840	Solyc03g113750	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc03g111850	motif, motif_CE
Solyc06g051840	Solyc03g111210	motif, motif_CE
Solyc06g051840	Solyc03g098200	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc03g096830	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc03g095780	motif, motif_CE
Solyc06g051840	Solyc03g081220	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc03g062830	motif, motif_CE
Solyc06g051840	Solyc03g033990	FunTFBS, motif
Solyc06g051840	Solyc03g033540	motif, motif_CE
Solyc06g051840	Solyc03g031950	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc03g026180	motif, motif_CE
Solyc06g051840	Solyc03g019700	motif, motif_CE
Solyc06g051840	Solyc03g008010	motif, motif_CE
Solyc06g051840	Solyc03g007180	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc03g007070	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc03g005770	motif, motif_CE
Solyc06g051840	Solyc03g005760	motif, motif_CE
Solyc06g051840	Solyc03g005310	motif, motif_CE
Solyc06g051840	Solyc02g093980	motif, motif_CE
Solyc06g051840	Solyc02g093170	motif, motif_CE
Solyc06g051840	Solyc02g093130	motif, motif_CE
Solyc06g051840	Solyc02g092080	FunTFBS, motif
Solyc06g051840	Solyc02g090890	motif, motif_CE
Solyc06g051840	Solyc02g090870	motif, motif_CE
Solyc06g051840	Solyc02g090760	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc02g090570	motif, motif_CE
Solyc06g051840	Solyc02g090180	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc02g089050	motif, motif_CE
Solyc06g051840	Solyc02g088770	motif, motif_CE
Solyc06g051840	Solyc02g088660	motif, motif_CE
Solyc06g051840	Solyc02g088350	motif, motif_CE
Solyc06g051840	Solyc02g087010	motif, motif_CE
Solyc06g051840	Solyc02g086430	motif, motif_CE
Solyc06g051840	Solyc02g085520	motif, motif_CE
Solyc06g051840	Solyc02g083940	motif, motif_CE
Solyc06g051840	Solyc02g082840	motif, motif_CE
Solyc06g051840	Solyc02g080810	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc02g079390	motif, motif_CE
Solyc06g051840	Solyc02g079380	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc02g078590	motif, motif_CE
Solyc06g051840	Solyc02g077890	motif, motif_CE
Solyc06g051840	Solyc02g077730	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc02g076730	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc02g069260	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc02g068750	FunTFBS, motif
Solyc06g051840	Solyc02g068350	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc02g067670	motif, motif_CE
Solyc06g051840	Solyc02g067410	FunTFBS, motif
Solyc06g051840	Solyc02g062910	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc02g037500	motif, motif_CE
Solyc06g051840	Solyc02g022870	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc01g111160	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc01g108450	FunTFBS, motif
Solyc06g051840	Solyc01g103490	motif, motif_CE
Solyc06g051840	Solyc01g102810	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc01g100750	motif, motif_CE
Solyc06g051840	Solyc01g100360	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc01g099770	FunTFBS, motif
Solyc06g051840	Solyc01g098480	motif, motif_CE
Solyc06g051840	Solyc01g097380	motif, motif_CE
Solyc06g051840	Solyc01g095130	motif, motif_CE
Solyc06g051840	Solyc01g094700	motif, motif_CE
Solyc06g051840	Solyc01g091930	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc01g090650	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc01g089870	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc01g088630	motif, motif_CE
Solyc06g051840	Solyc01g087910	motif, motif_CE
Solyc06g051840	Solyc01g087060	motif, motif_CE
Solyc06g051840	Solyc01g081540	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc01g081230	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc01g068480	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc01g057910	motif, motif_CE
Solyc06g051840	Solyc01g057520	motif, motif_CE
Solyc06g051840	Solyc01g010440	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc01g008340	FunTFBS, motif
Solyc06g051840	Solyc01g007890	FunTFBS, motif
Solyc06g051840	Solyc01g006980	FunTFBS, motif
Solyc06g051840	Solyc01g005860	FunTFBS, motif, motif_CE
Solyc06g051840	Solyc00g014850	motif, motif_CE
Solyc06g053350	Solyc11g072120	motif, motif_CE
Solyc06g053350	Solyc10g086440	motif, motif_CE
Solyc06g053350	Solyc09g083260	motif, motif_CE
Solyc06g053350	Solyc09g011190	FunTFBS, motif
Solyc06g053350	Solyc09g010680	motif, motif_CE
Solyc06g053350	Solyc08g080360	motif, motif_CE
Solyc06g053350	Solyc08g076960	motif, motif_CE
Solyc06g053350	Solyc07g007650	motif, motif_CE
Solyc06g053350	Solyc06g084380	motif, motif_CE
Solyc06g053350	Solyc06g075650	motif, motif_CE
Solyc06g053350	Solyc06g035920	FunTFBS, motif, motif_CE
Solyc06g053350	Solyc05g051460	motif, motif_CE
Solyc06g053350	Solyc04g078420	motif, motif_CE
Solyc06g053350	Solyc04g064580	motif, motif_CE
Solyc06g053350	Solyc04g007460	motif, motif_CE
Solyc06g053350	Solyc03g119750	FunTFBS, motif
Solyc06g053350	Solyc03g083970	motif, motif_CE
Solyc06g053350	Solyc03g031440	motif, motif_CE
Solyc06g053350	Solyc03g007480	motif, motif_CE
Solyc06g053350	Solyc02g092930	FunTFBS, motif, motif_CE
Solyc06g053350	Solyc02g092790	motif, motif_CE
Solyc06g053350	Solyc02g091620	motif, motif_CE
Solyc06g053350	Solyc02g087880	FunTFBS, motif, motif_CE
Solyc06g053350	Solyc02g079390	motif, motif_CE
Solyc06g053350	Solyc02g063380	motif, motif_CE
Solyc06g053350	Solyc01g108450	FunTFBS, motif
Solyc06g053350	Solyc01g105410	FunTFBS, motif, motif_CE
Solyc06g065040	Solyc12g095840	motif, motif_CE
Solyc06g065040	Solyc12g094460	motif, motif_CE
Solyc06g065040	Solyc11g072890	motif, motif_CE
Solyc06g065040	Solyc11g013240	motif, motif_CE
Solyc06g065040	Solyc09g005910	motif, motif_CE
Solyc06g065040	Solyc08g007210	motif, motif_CE
Solyc06g065040	Solyc08g006510	motif, motif_CE
Solyc06g065040	Solyc07g062040	motif, motif_CE
Solyc06g065040	Solyc07g055310	motif, motif_CE
Solyc06g065040	Solyc07g042520	motif, motif_CE
Solyc06g065040	Solyc07g008230	FunTFBS, motif
Solyc06g065040	Solyc06g076470	motif, motif_CE
Solyc06g065040	Solyc06g072220	FunTFBS, motif, motif_CE
Solyc06g065040	Solyc06g061250	motif, motif_CE
Solyc06g065040	Solyc06g061010	motif, motif_CE
Solyc06g065040	Solyc06g053590	motif, motif_CE
Solyc06g065040	Solyc06g036000	motif, motif_CE
Solyc06g065040	Solyc06g010240	motif, motif_CE
Solyc06g065040	Solyc05g018230	motif, motif_CE
Solyc06g065040	Solyc05g013030	motif, motif_CE
Solyc06g065040	Solyc05g005150	motif, motif_CE
Solyc06g065040	Solyc04g080500	motif, motif_CE
Solyc06g065040	Solyc04g049450	motif, motif_CE
Solyc06g065040	Solyc04g007010	motif, motif_CE
Solyc06g065040	Solyc04g005560	FunTFBS, motif
Solyc06g065040	Solyc04g005330	motif, motif_CE
Solyc06g065040	Solyc03g120680	motif, motif_CE
Solyc06g065040	Solyc03g117680	motif, motif_CE
Solyc06g065040	Solyc03g114330	motif, motif_CE
Solyc06g065040	Solyc03g113010	motif, motif_CE
Solyc06g065040	Solyc03g098030	FunTFBS, motif, motif_CE
Solyc06g065040	Solyc03g093610	motif, motif_CE
Solyc06g065040	Solyc03g026050	motif, motif_CE
Solyc06g065040	Solyc02g093000	motif, motif_CE
Solyc06g065040	Solyc02g078580	motif, motif_CE
Solyc06g065040	Solyc02g078500	motif, motif_CE
Solyc06g065040	Solyc02g070050	motif, motif_CE
Solyc06g065040	Solyc01g066680	motif, motif_CE
Solyc06g069460	Solyc12g038590	motif, motif_CE
Solyc06g069460	Solyc10g086650	motif, motif_CE
Solyc06g069460	Solyc10g076830	motif, motif_CE
Solyc06g069460	Solyc09g092130	motif, motif_CE
Solyc06g069460	Solyc09g064200	motif, motif_CE
Solyc06g069460	Solyc09g015660	motif, motif_CE
Solyc06g069460	Solyc08g067370	FunTFBS, motif
Solyc06g069460	Solyc08g061270	motif, motif_CE
Solyc06g069460	Solyc06g069600	motif, motif_CE
Solyc06g069460	Solyc06g061030	motif, motif_CE
Solyc06g069460	Solyc05g006830	motif, motif_CE
Solyc06g069460	Solyc05g005020	motif, motif_CE
Solyc06g069460	Solyc04g082660	motif, motif_CE
Solyc06g069460	Solyc04g056640	FunTFBS, motif, motif_CE
Solyc06g069460	Solyc04g054320	motif, motif_CE
Solyc06g069460	Solyc04g028580	FunTFBS, motif
Solyc06g069460	Solyc04g008090	motif, motif_CE
Solyc06g069460	Solyc03g118620	motif, motif_CE
Solyc06g069460	Solyc03g116990	motif, motif_CE
Solyc06g069460	Solyc03g116750	motif, motif_CE
Solyc06g069460	Solyc03g113920	motif, motif_CE
Solyc06g069460	Solyc03g113720	motif, motif_CE
Solyc06g069460	Solyc03g112930	motif, motif_CE
Solyc06g069460	Solyc03g095370	motif, motif_CE
Solyc06g069460	Solyc02g085520	motif, motif_CE
Solyc06g069460	Solyc02g082500	motif, motif_CE
Solyc06g069460	Solyc02g079640	motif, motif_CE
Solyc06g069460	Solyc02g078670	motif, motif_CE
Solyc06g069460	Solyc02g078500	motif, motif_CE
Solyc06g069460	Solyc02g078210	motif, motif_CE
Solyc06g069460	Solyc02g077880	motif, motif_CE
Solyc06g069460	Solyc01g100290	motif, motif_CE
Solyc06g069460	Solyc01g088620	motif, motif_CE
Solyc06g069460	Solyc01g086810	motif, motif_CE
Solyc06g070900	Solyc08g005610	motif, motif_CE
Solyc06g070900	Solyc07g065880	motif, motif_CE
Solyc06g070900	Solyc07g064280	FunTFBS, motif
Solyc06g070900	Solyc07g064230	FunTFBS, motif, motif_CE
Solyc06g070900	Solyc07g064080	motif, motif_CE
Solyc06g070900	Solyc07g055130	motif, motif_CE
Solyc06g070900	Solyc07g054220	motif, motif_CE
Solyc06g070900	Solyc07g053900	motif, motif_CE
Solyc06g070900	Solyc06g074170	FunTFBS, motif
Solyc06g070900	Solyc06g071480	FunTFBS, motif
Solyc06g070900	Solyc06g069880	FunTFBS, motif, motif_CE
Solyc06g070900	Solyc06g060350	FunTFBS, motif
Solyc06g070900	Solyc06g007620	motif, motif_CE
Solyc06g070900	Solyc05g013670	FunTFBS, motif, motif_CE
Solyc06g070900	Solyc05g012450	FunTFBS, motif
Solyc06g070900	Solyc05g006030	motif, motif_CE
Solyc06g070900	Solyc05g005020	motif, motif_CE
Solyc06g070900	Solyc04g081490	FunTFBS, motif, motif_CE
Solyc06g070900	Solyc04g079430	motif, motif_CE
Solyc06g070900	Solyc04g071040	motif, motif_CE
Solyc06g070900	Solyc04g055080	motif, motif_CE
Solyc06g070900	Solyc04g025180	motif, motif_CE
Solyc06g070900	Solyc03g123560	motif, motif_CE
Solyc06g070900	Solyc03g121540	FunTFBS, motif, motif_CE
Solyc06g070900	Solyc03g119150	motif, motif_CE
Solyc06g070900	Solyc03g117730	motif, motif_CE
Solyc06g070900	Solyc03g116590	motif, motif_CE
Solyc06g070900	Solyc03g114160	FunTFBS, motif, motif_CE
Solyc06g070900	Solyc03g112930	motif, motif_CE
Solyc06g070900	Solyc03g008010	motif, motif_CE
Solyc06g070900	Solyc02g093720	motif, motif_CE
Solyc06g070900	Solyc02g088660	motif, motif_CE
Solyc06g070900	Solyc02g082270	motif, motif_CE
Solyc06g070900	Solyc02g081270	motif, motif_CE
Solyc06g070900	Solyc02g078750	FunTFBS, motif
Solyc06g070900	Solyc02g078670	FunTFBS, motif, motif_CE
Solyc06g070900	Solyc02g070820	motif, motif_CE
Solyc06g070900	Solyc02g068490	motif, motif_CE
Solyc06g070900	Solyc01g106280	FunTFBS, motif
Solyc06g070900	Solyc01g099090	FunTFBS, motif
Solyc06g070900	Solyc01g091930	motif, motif_CE
Solyc06g070900	Solyc01g080500	motif, motif_CE
Solyc06g070900	Solyc01g008560	FunTFBS, motif, motif_CE
Solyc06g070900	Solyc01g005690	FunTFBS, motif
Solyc06g070900	Solyc00g020020	motif, motif_CE
Solyc06g070900	Solyc00g020010	motif, motif_CE
Solyc06g070900	Solyc12g099790	motif, motif_CE
Solyc06g070900	Solyc12g098510	motif, motif_CE
Solyc06g070900	Solyc12g057000	motif, motif_CE
Solyc06g070900	Solyc12g056490	FunTFBS, motif, motif_CE
Solyc06g070900	Solyc12g043020	motif, motif_CE
Solyc06g070900	Solyc12g006340	FunTFBS, motif, motif_CE
Solyc06g070900	Solyc11g065000	FunTFBS, motif, motif_CE
Solyc06g070900	Solyc11g010320	motif, motif_CE
Solyc06g070900	Solyc10g085620	motif, motif_CE
Solyc06g070900	Solyc10g006360	FunTFBS, motif, motif_CE
Solyc06g070900	Solyc09g064520	motif, motif_CE
Solyc06g070900	Solyc09g064200	motif, motif_CE
Solyc06g070900	Solyc09g007830	motif, motif_CE
Solyc06g070900	Solyc08g080900	motif, motif_CE
Solyc06g070900	Solyc08g077490	motif, motif_CE
Solyc06g070900	Solyc08g076830	FunTFBS, motif, motif_CE
Solyc06g070900	Solyc08g075430	FunTFBS, motif, motif_CE
Solyc06g070900	Solyc08g066660	FunTFBS, motif
Solyc06g070900	Solyc08g066040	motif, motif_CE
Solyc06g070900	Solyc08g065850	motif, motif_CE
Solyc06g070900	Solyc06g070900	FunTFBS, motif, motif_CE
Solyc06g071230	Solyc11g020610	motif, motif_CE
Solyc06g071230	Solyc10g086650	FunTFBS, motif, motif_CE
Solyc06g071230	Solyc10g006690	FunTFBS, motif, motif_CE
Solyc06g071230	Solyc09g007790	FunTFBS, motif, motif_CE
Solyc06g071230	Solyc08g068230	motif, motif_CE
Solyc06g071230	Solyc08g006010	motif, motif_CE
Solyc06g071230	Solyc07g062930	motif, motif_CE
Solyc06g071230	Solyc07g052730	motif, motif_CE
Solyc06g071230	Solyc07g026730	motif, motif_CE
Solyc06g071230	Solyc07g006240	motif, motif_CE
Solyc06g071230	Solyc07g006000	FunTFBS, motif, motif_CE
Solyc06g071230	Solyc06g082940	motif, motif_CE
Solyc06g071230	Solyc06g069600	motif, motif_CE
Solyc06g071230	Solyc06g054260	motif, motif_CE
Solyc06g071230	Solyc05g050710	motif, motif_CE
Solyc06g071230	Solyc05g005180	motif, motif_CE
Solyc06g071230	Solyc04g055180	motif, motif_CE
