Gene_Name	log2FoldChange_Pinfestans	log2FoldChange_Cfulvum	log2FoldChange_PSTVd_S23	log2FoldChange_PSTVd_M	log2FoldChange_Bcinerea	log2FoldChange_Mincognita_7dpi	log2FoldChange_Mincognita_14dpi
Solyc03g026280	-6.16432934040669	-3.98342400681495	-2.79673101650757	-0.270829791709213	-2.74291667264222	-0.350226296330646	0.178051511405993
Solyc03g026290	0.278810968203234	0.173643939899592	-0.457510041464894	-0.0522531195549315	0.36180943296608	0.0975845654362555	-0.546667566036852
Solyc03g031440	0.100677366916518	0.265234533477528	0.595081025554003	1.79559661202235	-1.11305298103844	-1.4746574927791	-0.195626192473639
Solyc03g031680	-0.215275437596422	-0.8096628644219	-0.0166511243085198	-0.220427017548238	-1.25317997528068	0.450322110070096	0.594971088771655
Solyc03g031890	0.798403603694146	-0.415020795604842	-0.33714638618428	0.69850530151981	-0.722597695628412	0.693080915411137	1.87469792327719
Solyc03g031950	0.514044929297678	-0.157678017922582	0.0561285990975463	0.0506519701052539	0.751931119847237	-0.0458407843088627	0.118428737274625
Solyc03g033520	-0.518229646541533	-0.253333550791486	0.55575242352111	-0.0495309140838813	-0.596400900347724	-1.31782419340974	0.860393021030584
Solyc03g033540	0.550837366188674	0.433662893204662	1.22072774813704	1.04654580347257	-1.18916607259928	-0.723869926436269	-1.16887015340158
Solyc03g033990	0.396282316978668	1.07302638588247	0.0676509653512703	-0.0830364038883206	1.3450400911964	-0.578588418178534	0.322049422263262
Solyc03g034150	3.14894592397633	4.63671179030299	0.0	0.0	6.4569512215067	2.90977868979586	1.06022376339635
Solyc03g034300	-2.12197749045687	-1.58835897150562	-0.359510692408846	-0.332109751916631	-0.731938822517385	-1.99041015193719	0.454201440635464
Solyc03g044380	0.925618683432655	-0.123316469456497	0.0440137345996553	0.1647328586453	2.75544263932822	1.16861731413065	0.0181579901876741
Solyc03g071750	-0.601980111956424	-0.508024613570338	0.524346163658585	-0.15105679713315	-0.291823962811701	0.292260749097859	-0.774605572713342
Solyc03g051770	-0.201986142222543	-0.126295712783998	0.204537106093045	0.187539014864908	-0.996820814126384	-0.788641017456748	-0.0016323206990262
Solyc03g053000	0.27567961801966	0.495992867731286	-0.282673730277428	-0.276459374658279	0.633735841166519	-0.141036980973475	0.0075053452237723
Solyc03g059030	0.30651094496567	0.431288939706125	0.18021668023077	-0.0697870835750564	0.170721455778647	-0.0629190006537162	0.0331152681577994
Solyc03g059160	0.318798303344279	0.0361041368758594	-0.246645422431397	0.502931361713049	0.222360083312612	-2.16080004465734	-0.338142054773111
Solyc03g059360	-0.993117979660777	-0.092751268642274	-0.0995275674070765	0.70133835488334	-0.480231885201892	0.692708945838556	0.797804198858054
Solyc03g059400	-0.169035205667776	-0.0319101979076454	0.386667451008051	0.402986251404361	-0.261518444841246	4.86442636119872	-1.55414868044215
Solyc03g062650	-0.518520563963045	0.967794296072048	0.140842502151595	-0.145839140155506	0.815621308855755	-0.0976181879091712	-0.0242339570813806
Solyc03g062830	0.318132667554312	0.0521814672670908	0.0132387279401718	0.0960202922195903	0.436444844829375	-0.135784352906614	-0.131408958294682
Solyc03g063060	-0.0989657024165767	-0.254788906960844	-0.401220445616346	-0.468375763327566	-0.539010023580162	0.571783695036474	-0.625452529542454
Solyc03g063370	-1.6220823297706	-0.428719991150637	1.54881239081544	1.35945410783302	0.0986576410059364	0.594818931053937	0.141390099530708
Solyc03g078020	-0.150434571422123	0.414463335714763	-0.0222047611832193	0.0178614452812037	-0.0046720289877207	-0.83955454389164	-0.0849585682617667
Solyc03g078060	-0.0003991535607651	-0.0918456713103748	0.539262670167283	0.14432806116065	-0.872797975648594	-0.567971723575137	0.23937787135055
Solyc03g078650	-0.0572278757357813	-0.324675972749909	-0.721207908881308	-0.884906907237034	-1.51082806906045	-0.814340209938088	-0.189569046767381
Solyc03g079940	-0.0650187039100053	-0.225823276060084	0.364945538709699	0.0616339681367871	-0.560449127177741	-0.208452517558426	1.1757130921158
Solyc03g080030	7.65370458000575	-0.221532286611342	-2.40980576346615	-1.17933547774582	-0.223824053753859	-5.15584276514617	-4.5113090758508
Solyc03g081220	-0.323104514812837	0.0976016246186581	0.434994458878323	0.571279782203354	0.0780811029170439	-0.479177053851833	0.0827560154098489
Solyc03g082510	1.00337645851256	-1.10879645358051	-0.439480444605961	-0.918916686766759	-3.29184582207359	-2.55566110039868	1.2011081642839
Solyc03g082520	5.17743536633853	-0.53909326859565	-1.49989373476487	0.107800068040021	2.60210082637242	-0.233762495033739	0.143042197668789
Solyc03g082630	0.0372090151448449	0.560823153140815	0.0799411669359696	-0.0735983688866845	0.188600790467393	-0.524124549138204	-0.515114386120659
Solyc03g082680	0.346298263249159	-0.0554517598552983	0.0884082414032273	0.0466593786437786	0.435728536293663	-0.231903881487908	-0.420391784044939
Solyc03g083070	-0.876677288598673	-1.26755439706067	0.570227144225831	0.380800005215598	-0.687452170373207	-0.939964426094721	0.118647839955517
Solyc03g083140	-0.885477563220822	1.5212331016093	0.0568169064715666	-0.098479371549621	3.03352397325942	-0.798401079619577	0.21929788176499
Solyc03g083170	-1.60944774973752	-0.849429746313809	-0.0014270351350725	0.654527944205162	-0.38599570413235	1.35816172927746	-1.14652988106402
Solyc03g083190	-0.329636506635803	-0.543069766349309	0.446850595366989	0.249708034049528	-0.40431885650327	0.774601642587098	1.08994262564966
Solyc03g083210	0.348489543045412	0.301164232591973	0.28878653750025	0.368545055278553	0.0144566389777465	0.0711047159329062	0.610221179908497
Solyc03g083350	-0.173851627955196	-0.811370913046773	0.147050716143874	0.11865006491201	-0.573539522990275	-0.148050893740656	0.865059733299297
Solyc03g083430	-0.196461421409856	-0.65953581857773	0.290571083426258	0.333620088111745	-0.201618942041832	-0.321450290471487	0.722306646264549
Solyc03g083570	-0.745121353318306	-0.668449768746902	0.0622696094820746	-0.828694238165046	-1.86935049933875	-0.321637318582384	2.5650713335515
Solyc03g083970	0.929785475596079	-0.913345869520064	-0.151193435607228	0.0920751550022617	-0.192914786106067	-0.0022787458308916	-0.588780826818163
Solyc03g093410	-2.9287950409343	0.821683532422352	-0.841566706097745	-0.954880052081521	-3.3916964826534	-1.56258121748967	-2.83486729627782
Solyc03g093460	-1.28944262743068	-1.25360329885153	0.206346646558122	0.0267015351530145	-1.41340937957311	-0.944651556645811	-0.327338827721041
Solyc03g093550	-4.8703321857177	-3.54632098027624	-1.65967621363945	-1.05258426267776	-2.99865954114777	-1.8598720312201	0.938152865024101
Solyc03g093610	-0.925329494751657	0.99498075145139	0.0586574730579135	0.899201649185248	-1.10495900669888	-0.827806467384076	-1.09863227398457
Solyc03g095370	-2.8990744181467	-1.04108514743338	0.788527282424968	0.3484444097889	-1.28361019000191	-2.71117502462451	-0.128007353673421
Solyc03g095680	-0.479370206845627	-0.115325429128874	0.0737843359619776	-0.0197232504581629	-0.836995326669656	1.1058859828017	0.105217236243766
Solyc03g095780	-0.926346026059069	0.941718649029793	-0.292209973181901	-0.254648131492996	2.36937473000886	2.25362949755026	-0.423885049844204
Solyc03g096290	-0.473893896112087	-0.46080526553469	-2.3669763196296	-1.52971049201646	-3.72463982548007	-3.42635698919588	1.25311786695358
Solyc03g096830	-3.25847354031535	-0.227919570073983	0.100010844228619	0.729602022847581	-3.78619936220983	0.118970173466269	-0.122217901062959
Solyc03g096870	2.40220522749377	0.869922009555928	-0.811312438971045	0.414367901149448	-2.05632899148117	0.374318184053909	-1.70321444695037
Solyc03g096880	0.278980473143357	0.177714192612119	0.289966863390057	0.185446384837185	-0.0257157978905826	-0.072924557184541	0.110315326856499
Solyc03g097120	1.19075414815397	-0.312971916576065	0.340066611005593	-0.0012343973237048	-0.625894291349622	-1.60658341074968	0.227001263083754
Solyc03g097170	1.66562790275196	-0.159673279899393	-0.694611257990324	-1.32880488262122	-5.44080751379443	1.41927955128465	0.28000858401718
Solyc03g097630	0.0142227502576888	-0.501445286782584	0.403869061996407	0.563893244061318	-1.59839744668748	-0.477829943672045	-0.670995904514398
Solyc03g097830	-1.46719667720613	0.721554195720358	-0.337725940792875	-0.554586732309571	0.599656302193134	0.844976734946495	1.91529835119623
Solyc03g097980	1.52181079939711	-0.489598324517283	0.406944916034478	0.231676132618535	0.396703894938635	0.687449213220993	0.266752293442693
Solyc03g098010	-0.0352783902257164	-1.4778300194073	-0.412169684093826	-2.21395119033663	4.60385648722108	-1.0542933118768	-2.37342098740973
Solyc03g098030	-7.50916972296543	0.0924260964361248	-0.456126214966949	-0.881735431621322	-1.93501474093876	-5.54762909884297	-3.17710985212024
Solyc03g098200	0.253456621167694	-0.339517885121568	1.02609185774569	-1.08017350059424	-1.84931324983903	2.64905785389645	3.28835277839791
Solyc03g098250	-0.213307285021294	0.0250719686517761	-0.581240603422737	-0.704796661468053	-0.51907865286572	0.879363761295594	1.61691029450526
Solyc03g098300	3.35292657130103	-4.54164235854028	-2.39219784462147	1.47501891779022	-2.05536077889143	3.62924456994322	-4.06916599590202
Solyc03g098590	0.379527609140229	-0.50631259109806	0.24328899797891	0.426377173386591	-0.345593623834597	0.161280942441757	0.809550976996993
Solyc03g098650	-0.364151045831364	1.92773029661915	-0.752902484775033	-0.956623962413288	2.30042052685001	3.7452684426078	-1.60542369909864
Solyc03g098660	0.402619007961382	2.42564172473838	1.18300375794409	1.4832352133845	0.862583942022321	-1.33239582702232	-1.94779647599143
Solyc03g019800	-0.0583764362950168	0.602793945232678	0.0251608356212652	0.0052801008176558	0.786434921771692	-0.0357894434433316	0.644353348392502
Solyc03g019700	0.541931472909772	-0.188738735415995	0.262509809389294	0.582221177634648	0.900516039143723	-0.400005785886127	0.160920467712673
Solyc03g110880	-0.300802880138727	-0.20995490413961	-0.106837835429364	-0.161122738341324	0.237143757438258	0.605743437783365	0.253878409267431
Solyc03g110990	-5.11698317337817	-3.14807316917538	-0.285401430548789	0.80555977953675	-5.99120312429892	1.68970152631798	-0.958736710104392
Solyc03g111210	-0.972139574954686	1.70955828826744	0.106195109869132	0.485647514059783	0.197163614661837	-0.725368292823424	-0.962371767546425
Solyc03g111580	0.677332684306926	-0.0003060555615565	-0.295606572213992	-0.0642340564216693	0.544293219171702	0.0044107828331397	-0.286229515353007
Solyc03g111850	-1.51951712710963	-0.23258832588193	-0.248234214277308	-0.381216333801005	-1.77378959734267	0.591830009997682	0.868203136708997
Solyc03g112160	0.85708876978695	0.338590705964614	0.210320152974902	0.263630145243327	0.152955983916396	-1.15335819570599	-0.514618283875644
Solyc03g112300	0.742204323070229	1.71078902798347	-0.506877059928733	-0.362937888130632	1.17444360002091	0.317981675686122	-0.50661558654519
Solyc03g112370	0.98941692481095	0.815608505125931	0.149316682838906	0.375535349813391	1.50150517132871	-1.75654597740338	1.13510918869742
Solyc03g112380	1.13008906907109	0.864216306318822	0.138214833139987	-0.131240901871396	1.65239817878588	-1.56829138296853	0.667845305579952
Solyc03g112390	0.079258579957478	-1.13303902838584	-1.08380162724529	-1.54176555386456	-4.37611683008715	-0.699331074850206	-1.52376949224054
Solyc03g112600	0.103774957565154	0.0841322439895545	0.0614142025453409	-0.0987009851663348	0.890491857752507	-1.19096669393413	0.514984740108214
Solyc03g112860	-0.727053118626579	-0.174640189259075	0.0608892428979718	0.127205997449172	-1.12341426449547	-0.141745973217149	-0.144881022775956
Solyc03g112930	-2.08997453563549	-0.732281553406149	-1.32306363278746	0.193785914523687	-2.18034555414858	1.89427780239852	-0.891646607988032
Solyc03g112990	-0.230685822609273	-1.39130364305219	1.00945473729711	0.586051411050996	-1.81840278114967	-0.675521041754439	0.0648406586643457
Solyc03g113010	-1.30531994426386	-0.55256856528732	-0.219638581914888	-0.228499397009025	-3.10432086766548	-1.43032144454169	-1.51861617599776
Solyc03g113250	-7.03858279628317	-1.20555131764762	-0.816965819273614	-0.309143089420482	-3.03299004058733	-1.74697037891303	2.74705677851674
Solyc03g113580	6.14406354075125	3.09808778605692	-0.688980674615862	-0.828831736589703	1.85319028240417	-0.651187703599928	-2.27104250085034
Solyc03g113640	0.0243722262335418	0.172304253301778	0.10340580187878	0.193603273493442	-0.74173895694155	0.0324063252051136	0.379471938452711
Solyc03g113720	-4.8376924068378	-1.07157799085551	-1.21217948288263	-1.04933421544304	-1.00687866841322	2.81351512706197	0.271432716638431
Solyc03g113730	-0.618134806894981	-1.45350452629889	0.969558375975941	0.636524777013979	-1.33762481699808	-1.14064122745189	-0.3957363209087
Solyc03g113740	-0.0123722702524726	0.516710118649543	0.0015291159420204	0.32972115522141	-0.165852289890484	-1.12239584908053	0.120866349900348
Solyc03g113750	0.312048230824978	0.0355980457093917	-0.232904561202339	-0.758776352364589	-0.956411206720176	0.444768720503383	1.59037234972221
Solyc03g113760	1.68555435437119	-1.5563623088452	0.339405391127139	-0.36648251729766	-0.437049511398012	-0.937564030208361	-0.971503883786287
Solyc03g113870	-0.400129550336397	0.287751686568324	0.361834639541059	0.573340815935942	0.933080175955601	-1.32891541768013	0.808804644612431
Solyc03g113920	-1.44410140408773	-1.37521647389563	-0.0346631509855959	-0.197752782385767	-3.13987061360468	-0.247624024122594	0.952208379607363
Solyc03g113940	-1.66542319391392	1.43956763887066	1.33269521394694	0.972149457214622	-1.7972936193798	-1.93475535216266	-0.236786013910801
Solyc03g114040	-1.00354423347869	-0.234769501363106	-1.0866375242593	-0.155531879703028	-3.90672027478547	-0.0310512905451417	2.57288123575213
Solyc03g114090	4.69101645873967	-1.37003117535297	-0.279595321122782	-0.350282834565862	-0.772031030619146	-5.90993568600054	-0.649077154253077
Solyc03g114160	1.81553050928105	-0.411463434176691	-1.67987921898687	-0.20490902414203	-0.249507698810048	-2.56530238628419	0.828287123290291
Solyc03g114240	-2.23147954471056	-0.327963192859725	-1.17038277746783	-0.361083966287357	-3.38257697453522	0.412440834436753	-0.697992891227472
Solyc03g114330	-0.740890411719514	-0.244752920297822	0.0985078891465646	-0.238674318618938	-2.56206317259177	0.132022147499694	0.449382254207723
Solyc03g114690	1.39534160844813	-0.937699303782378	-0.759637297965555	-0.180284361233987	0.0307059853305904	0.312197981331123	-0.604186972985347
Solyc03g115380	-0.267038280003434	0.365394441627195	1.08966048207488	1.20947539234167	-6.1027532634841	0.570188843028606	-0.461254208642829
Solyc03g115390	0.000791718519301	0.0302178579184708	0.24708980927141	0.301201084198542	0.414381832439444	-0.317769199863619	-0.0534603382147486
Solyc03g115400	0.0351910911818352	0.379897364356444	-0.0316196538560987	0.397735797662354	0.85301712087355	0.620989844917152	0.543996009726591
Solyc03g115440	0.0959624324267397	-0.352536594342183	0.211850588794908	0.128547388763235	0.130322963636683	-0.181411437108215	-0.0067266623031236
Solyc03g115450	-0.31524845323125	0.609132412528694	-0.257641306541166	-1.00884283793112	-0.0527806241757187	-1.81055200512242	0.703916912178073
Solyc03g115790	-1.78695687357352	1.11201563648078	0.956081598424582	1.92602213981531	-0.914784753716452	3.43813555861408	-0.768046098064545
Solyc03g115850	6.19806963616954	1.81059858976727	0.306483570969826	0.817141548979537	2.96959204425253	-1.43621943667804	-0.723970943198054
Solyc03g115950	-0.555492767388643	-2.21357124072067	0.0751281956414123	-0.0562829438075716	-3.63957183877828	-1.4204273372115	-0.845951869138179
Solyc03g116000	-1.35756698753133	1.97972775756208	-0.506363214297872	-0.326766091647169	-1.27417699572276	0.704740637475706	2.18335869560665
Solyc03g116390	0.817081306765093	1.2211554474186	-0.354658161623973	-0.564746036729606	0.484068232362717	0.782145474998486	3.08756529726074
Solyc03g116580	1.96371199293632	0.136384428849124	0.420313134108648	0.705495351564112	0.188367651571188	-0.539846923378298	-3.81479520985758
Solyc03g116590	1.66506136782634	0.339791995053452	0.657281414140334	1.19493425593019	-1.62471041702031	-0.406361787500964	-0.549567189007429
Solyc03g116750	1.3797840991147	1.1492132024138	0.428077861584235	0.473237700066206	1.00883679332491	-0.372943077900539	-0.278428704101649
Solyc03g116990	1.42893179852846	1.42403386980555	0.306283137728942	0.0516321099076535	3.05903039301891	-0.510585286515227	1.18987608188351
Solyc03g117520	-0.488799476929266	-0.215977414677333	0.350805169292317	-0.175071576090422	-0.320779965870431	-0.700241542691244	0.904061123387219
Solyc03g117570	-1.4485672398014	0.711210155155403	-0.129525252660112	-0.205005895855399	-4.40074506835064	-0.119814878274765	1.40446452777801
Solyc03g117580	-0.822845147102067	0.675340260718283	-0.438633298285828	-0.147358553359545	-0.623010930875203	0.994220532965331	-0.0856396025983106
Solyc03g117680	0.924910756670806	-0.113128169295381	0.671167901202426	1.54155998366807	1.78948519207418	0.521024892890314	-0.255505157322974
Solyc03g117730	1.83318873880887	-0.106156255348301	-0.796670410596634	-0.255842957155856	-2.58782712986552	1.72378376931791	-1.4886643311148
Solyc03g117760	0.21569146116209	-0.6632215126015	0.0703764955614032	0.213430571944666	-0.857392350984299	0.433518575747001	-0.154234606304752
Solyc03g117790	-1.80909286510096	-0.766351233175205	-0.163333924680148	0.820327519376854	-2.03391463397476	-2.10760791704652	-1.29077949175851
Solyc03g118180	0.209201478263302	0.423067208247668	0.162165986066751	0.279584429963064	1.034896506263	0.669331087465042	0.271443012023791
Solyc03g118270	0.841255739809935	-0.763557054194839	0.857669587387789	0.965923290064852	-0.231510916848295	0.549065016446244	0.110562476891017
Solyc03g118420	1.02321039790699	1.32412249111905	0.942320349428341	1.78047429103117	1.57704708696471	0.622005524098687	-0.268403846612972
Solyc03g118500	-0.767357168899657	-0.694051087223916	0.005472212690849	-0.0446104494590775	-1.63346608329983	0.0937753991173913	0.598586106165755
Solyc03g118540	2.70017139317744	0.875701287907451	0.581218926662634	0.438303105870028	-0.172070326516209	-1.81215802822018	-2.18523356479636
Solyc03g118570	-0.469496290481065	0.0050732988729866	0.314631805827207	0.0885718506159485	0.0872491520959659	0.655438251367475	-0.169686577517606
Solyc03g118620	-0.547612285707124	-1.1560217418283	0.216000258398496	0.0703070867513819	-2.07270650075416	-0.853471469250019	-0.634076066291461
Solyc03g118670	0.530514878101004	-0.476420834657229	0.239171838922655	0.22150666387944	0.265157753214959	-0.340598476531365	0.478053646882539
Solyc03g118720	0.657648831307552	0.81426031954251	0.0255025834205672	0.1756246877733	2.26730968930943	0.323628895095533	-0.172593330917303
Solyc03g118740	-3.26205509509774	-1.01626801332198	-0.495170489204488	-0.0155996814316862	-4.29492734430976	-2.25105760137501	-0.160615398946371
Solyc03g118750	-0.0877408429531678	-0.60634538051532	-0.750035060180507	-0.135421675208397	-0.59358768211306	1.14752946321799	0.631546443128552
Solyc03g118770	-4.22276201456378	-1.85735510183481	-1.54397551673209	-0.767813302882222	-2.36915443179628	1.63516318203978	-3.11087590286368
Solyc03g119150	-4.34061941187399	-1.33554243620253	-3.91753852460939	-1.77876736745039	-3.85003520793787	0.157726993970253	1.85244465300565
Solyc03g119170	0.0569408909113889	0.814702957411027	0.110654642758264	0.240894765423109	0.819347694275434	-0.262727857025921	0.321124305562585
Solyc03g119210	0.762156531077713	0.182436340595334	-0.276694289506287	-0.387036510672235	-0.317505214322158	-1.2173142101504	-0.0428204029041775
Solyc03g119250	-1.78017074227653	-0.032324388227186	-0.764263048619458	0.475697220511143	-1.24106306830456	-0.506697961179589	-0.118521371753753
Solyc03g119270	-0.0548699666897934	0.076540969039662	0.474091621621761	0.268461941715403	0.178212540951399	0.443805459452758	0.646497132386409
Solyc03g119450	-1.85652206488779	-0.105595564950461	0.0235195671215078	0.126080083841685	-2.99092368289371	-0.0300894428271857	0.535126813846296
Solyc03g119520	0.136547435762049	0.129009848924316	0.286709333705087	0.575435780926475	-0.202322807355771	-0.185819072074069	-0.24867677334122
Solyc03g119750	-0.449166695037195	0.0274398301548704	0.0630229415569227	-0.0340496354989107	-0.574220208471649	-0.106226394831303	0.0013605717335782
Solyc03g119990	-0.382396075371349	-2.64191859805058	-1.74706087908973	-1.38370153092125	-5.95823735619078	1.488016766849	-0.851908110538283
Solyc03g120040	0.394909009062758	0.570151716888329	0.239379833844984	0.246993768890623	0.355960870537181	-4.30879134521781	-2.88692863174523
Solyc03g120080	-1.023653318641	1.69978500287297	-0.674809250535353	-0.572620205856053	0.696628747175228	-0.331678549902972	0.012069491838581
Solyc03g120090	0.138381516166368	-0.831842128986169	0.0501132860649927	0.375565856423113	-0.598038325604961	0.658986804204262	3.14076258026911
Solyc03g120120	-1.32885263981097	-0.821801810017363	0.232189888534396	-0.519933608742657	-3.07140806960938	-1.58391960076378	-1.23603542424731
Solyc03g120170	-1.74528949232255	-1.39975906613569	-0.0869632381475207	0.147068167790735	-3.72456140392624	-2.10993027619285	0.17686449977102
Solyc03g120200	0.280790990979365	-0.250757903060931	0.407208488839862	0.572460084810807	0.0349227755342761	0.555670584298387	0.765037004866789
Solyc03g120270	0.251114472528612	0.166459792343816	-0.107958069745379	-0.137771616701603	0.426502762899721	-0.203184847370793	-0.0878798733730967
Solyc03g120450	0.222101168409736	0.138237703091223	-0.0888370450774185	0.318110795658265	-0.599251448136573	0.780484381519057	-0.967798491628421
Solyc03g120490	0.515593997529934	-0.272043146627513	0.553768390053796	0.401625208025272	-0.529268613463798	0.570164660098428	-0.128726292807395
Solyc03g120680	-0.656348186876652	-1.1657280830866	0.454398199678139	0.76683615583092	-0.654702968240889	-0.587595304788345	0.035374793893314
Solyc03g120810	0.891415302440806	-0.785066976096208	0.17877618625027	0.584800162087332	-0.21393330817535	0.139126647474398	-0.683495953174171
Solyc03g120890	-0.897578291995644	-0.67573387243434	-0.978350763523678	-0.759272322618291	-3.507966098373	-1.42725513264709	-2.10672170143766
Solyc03g120990	0.528026751146857	-1.19032466083444	0.91872519353083	1.01418331594715	-8.23964660997587	-1.94732813457749	-0.52003189229598
Solyc03g121010	-0.807855911602566	0.0	0.656318067415466	0.306343946397238	0.0	-0.626489652183719	1.47262249802833
Solyc03g121050	-0.0961819568928947	-0.112429324632081	-0.214158894804616	-0.370995914213119	-2.64924262419479	0.501451203179578	0.311893388614015
Solyc03g121260	-0.874974287925792	-0.52823939753043	-0.603277381951905	-0.568366547207438	-1.55674097904042	-0.195202575450228	0.292547934470846
Solyc03g121400	-2.10717658447557	-0.565982325898144	-0.446712275039108	-0.971381383787765	-1.96842470652108	-0.714981684782318	1.27560174681167
Solyc03g121540	-0.210245341080903	-1.99412405895624	-0.966212419016518	-1.12919414969669	-1.04395046267978	-0.448596576873853	-1.19002783027137
Solyc03g121660	-1.03689186903223	0.595217035655024	-0.829424566881467	-0.802309307581282	-1.76205683606574	-0.559689865014432	-0.738907418483843
Solyc03g121870	1.10762385777013	-0.737077828860718	-0.369698427764441	0.206611141235672	-3.04221876921755	0.910723747789546	2.98916867823338
Solyc03g122300	0.843108287281404	-0.371834490811577	0.150116174635838	0.63271778433918	-0.870384859386515	-1.01977849005116	-1.31895222469477
Solyc03g123560	-4.44216738486756	-1.14136891578594	-0.510508145484359	-0.204013561684823	-0.814209478501324	2.0773711632497	2.13968400947183
Solyc03g123720	0.102945375878405	-0.158648043558483	-0.100695642374757	-0.194883432253927	-1.45600851801959	-0.0222100834785054	-0.180662614999238
Solyc03g124010	-0.572829504322884	-0.470353069480212	0.443295286676388	0.417338068642389	0.0550988297788085	0.90275765509918	0.383371841565916
Solyc04g005030	0.344913819626108	0.365405970684615	0.59256085158068	0.388281325149388	0.149895148566891	-0.339668049918916	-0.622993521094061
Solyc04g005100	1.30170810164911	-0.174797746203614	0.584729607915604	0.338522786997196	2.57286448036581	-0.978222523213603	-0.740905249725586
Solyc04g005160	2.10360734198301	2.53864655883251	0.276282411530203	0.611611688329589	3.58797364538023	-0.0036749398560282	-0.745783786602546
Solyc04g005330	-0.345220697758806	0.125803761757217	-0.0729003752646395	-0.173980961511346	0.323744956898214	0.235931606190245	0.651788076792777
Solyc04g005560	-1.24061377980977	-0.913958971356032	-0.848204043002326	-1.11186026354841	-0.124958508053013	-3.80831493460847	-2.44854546762344
Solyc04g005820	-0.694922303674446	-0.624944787677403	0.177227807300181	0.331406634470839	-0.955026203550261	0.230014384732978	0.174700967371841
Solyc04g005830	-1.05954351065241	-0.888993113139704	-0.967656163350043	-0.522079441424939	-1.43803960857668	0.32634274831515	0.233158806569277
Solyc04g006970	-1.75772161568128	-0.5098666294506	-0.0467709721954854	0.328379227499601	-2.18286850920073	-0.091194066856088	0.0495761609682051
Solyc04g007010	-0.763602824549923	-1.58605982245522	-0.572099669593615	-0.754246809580838	-1.1862416367596	0.0	0.0
Solyc04g007460	0.619391594826139	-0.280227276376716	0.581853419290516	0.313839439519724	-0.144699911656151	-1.2919534457571	0.143957001431223
Solyc04g007510	-1.34989791399887	-0.482724797988007	-0.253886479433024	-0.344951203891468	-1.52407532740409	-0.545402389652175	0.818944996513856
Solyc04g007700	-0.0446813964300254	0.304243788091102	0.199556444646893	-0.16747225703213	0.0450015013575013	-0.921414742726381	0.276623555539017
Solyc04g008090	3.40638837423026	3.64219597822828	-0.672618860728644	-0.667113641632306	3.74209699503363	0.695490477303787	-2.44053375330289
Solyc04g008230	1.87721241719459	0.197222358630064	-2.76645287027078	-1.71484094994269	-1.37888215126008	0.823368692333962	-0.60735793785519
Solyc04g008450	-2.03050415431061	0.0894204665856541	-0.988574254155413	-1.51658056252045	1.55288144349892	1.00432127249631	0.296316809776148
Solyc04g008690	-1.46862778942356	-0.455816324419576	-0.177633821268368	-0.553346722406881	-1.71441675150185	0.356666415514701	-0.449880061257888
Solyc04g008700	-0.198257594550656	-0.292910729408516	0.139966587064178	0.0384583133547356	-0.422426149767673	0.184550948542935	0.0044293840217619
Solyc04g008790	0.675970788598299	1.58648647582333	0.459043489212377	0.261803031193299	1.39490287812264	-0.187455157713814	-0.901288063832229
Solyc04g008860	-0.148731880687677	0.104242461056249	0.0754588495725125	-0.0426469874041485	-0.572582151626121	0.156229160112919	-0.531675687068865
Solyc04g008870	-2.38307734536371	1.09203932538513	-0.189013784552849	-0.977654561162691	0.404814482201579	0.826440695210463	-0.18475411606851
Solyc04g009720	-1.43722376192098	0.0063049389563033	-1.03297006457415	-0.544322922157322	-1.54071418714466	0.51785980916075	0.349603823954781
Solyc04g009730	-1.77891410424523	0.109313122473321	0.273261793685701	0.241084322864766	-1.55414361694688	1.05075325083702	1.04951142834275
Solyc04g009820	-4.29019516298896	-0.367092127872709	-0.587998005900428	0.0942817361957804	-2.5165709240328	-6.43172277306394	-6.60653042335994
Solyc04g009870	1.36967924272954	5.28574498243569	0.268284512845307	0.0	-0.615214374170901	-3.93479383991031	-3.41501887490732
Solyc04g009950	-0.316071767812163	-0.289222595661181	0.218177187680008	0.0076576242639904	0.248813319397547	0.0746133289574965	0.168382752652103
Solyc04g010090	-0.0607327472440703	0.0018070953225285	0.36764384377092	0.150807586673798	0.228309370237835	-0.0234806884702878	0.167251409013278
Solyc04g010140	0.271733473753344	0.567246197784707	-0.594903999507986	0.11195627032186	-0.865164103934725	-0.680373783490851	3.48002336584285
Solyc04g010200	7.45253088161901	0.430565309848778	-0.599580915055514	-0.627718666711147	-1.33565695440145	2.6043078583622	0.978728478318887
Solyc04g010260	-0.269330905997736	0.0170991745323059	-0.175219348782621	-0.105555415490276	0.832338679423671	0.480089197389072	0.367433703826821
Solyc04g011440	-0.394988689781422	-1.39208064569345	0.634044792166938	1.36896705653111	1.71990061225968	4.78813752433676	4.9855740734501
Solyc04g011610	0.0902973764049814	-0.128434509430842	-0.0952026523150835	0.42866577617942	0.787800994659405	-2.16488592579717	0.124801738388199
Solyc04g011640	-1.45538823586443	-0.176122290582574	-0.129912900732575	0.275723917827941	-0.028586059532276	0.324511610265625	0.376807789386275
Solyc04g012180	0.0339420861888327	0.0810633041766106	-0.246268495319795	-0.0729496361309913	0.10820382853948	-0.242186095712499	0.265210802382276
Solyc04g014240	-0.0519974368255781	0.381368735323408	0.140206385891517	-0.206523804528453	-0.0353656108645001	-0.070830066301806	0.623413735173422
